price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
150000.00;3.00;1.00;1010.00;25000.00;1.00;0.00;0.00;3.00;6.00;1010.00;0.00;1966.00;0.00;98014.00;476927.00;-121901.00;2020.00;101494.00
425000.00;2.00;2.50;1140.00;1182.00;3.00;0.00;0.00;3.00;8.00;1140.00;0.00;2007.00;0.00;98107.00;476713.00;-122383.00;1290.00;1189.00
350000.00;3.00;1.00;860.00;7030.00;1.00;0.00;0.00;3.00;7.00;860.00;0.00;1973.00;0.00;98034.00;477151.00;-122211.00;1360.00;7500.00
273000.00;3.00;1.75;1540.00;10545.00;2.00;0.00;0.00;4.00;6.00;1540.00;0.00;1978.00;0.00;98045.00;474451.00;-121763.00;1540.00;10000.00
750000.00;4.00;2.25;2160.00;9525.00;1.00;0.00;0.00;3.00;8.00;1080.00;1080.00;1961.00;0.00;98040.00;475651.00;-122221.00;2780.00;9525.00
240000.00;3.00;1.50;1450.00;9477.00;1.00;0.00;0.00;4.00;7.00;1450.00;0.00;1963.00;0.00;98031.00;474215.00;-122203.00;1460.00;9477.00
400000.00;3.00;1.75;1830.00;9620.00;1.00;0.00;0.00;4.00;8.00;1830.00;0.00;1978.00;0.00;98023.00;473123.00;-122389.00;1990.00;8280.00
230000.00;3.00;1.50;1630.00;6625.00;1.00;0.00;0.00;5.00;7.00;980.00;650.00;1980.00;0.00;98023.00;47.29;-122368.00;1440.00;7145.00
372000.00;4.00;2.50;2500.00;8215.00;2.00;0.00;0.00;3.00;8.00;2500.00;0.00;1990.00;0.00;98031.00;474124.00;-122204.00;2360.00;7801.00
459500.00;3.00;1.75;1470.00;4950.00;1.00;0.00;0.00;3.00;7.00;1030.00;440.00;1984.00;0.00;98133.00;477325.00;-122337.00;1100.00;5250.00
582000.00;3.00;2.50;2380.00;19860.00;2.00;0.00;0.00;4.00;8.00;2380.00;0.00;1995.00;0.00;98056.00;475255.00;-122173.00;2450.00;10220.00
465000.00;4.00;2.50;2170.00;7700.00;1.00;0.00;0.00;3.00;7.00;1420.00;750.00;1969.00;0.00;98034.00;477216.00;-122219.00;1710.00;7770.00
386000.00;3.00;2.00;2120.00;7560.00;1.00;0.00;0.00;3.00;9.00;2120.00;0.00;1991.00;0.00;98058.00;47435.00;-122.16;2660.00;7700.00
546000.00;3.00;2.50;1530.00;3464.00;2.00;0.00;0.00;3.00;8.00;1530.00;0.00;1998.00;0.00;98007.00;476179.00;-122141.00;1530.00;3446.00
278000.00;3.00;1.75;2710.00;9088.00;1.00;0.00;0.00;4.00;7.00;2060.00;650.00;1965.00;0.00;98001.00;473073.00;-122272.00;1690.00;10454.00
540000.00;3.00;2.50;2860.00;8935.00;2.00;0.00;0.00;3.00;8.00;2860.00;0.00;2004.00;0.00;98065.00;475336.00;-121855.00;2650.00;6167.00
529000.00;4.00;1.75;2800.00;90169.00;2.00;0.00;0.00;3.00;7.00;2800.00;0.00;1934.00;1985.00;98065.00;475204.00;-121829.00;1600.00;27194.00
554000.00;4.00;1.00;1120.00;7104.00;1.50;0.00;0.00;3.00;7.00;1120.00;0.00;1946.00;0.00;98177.00;477055.00;-122372.00;1370.00;7104.00
210000.00;3.00;1.00;1730.00;7210.00;1.00;0.00;0.00;3.00;7.00;1430.00;300.00;1963.00;0.00;98001.00;473404.00;-122.28;1820.00;7210.00
225000.00;2.00;1.00;1010.00;5408.00;1.00;0.00;0.00;4.00;6.00;1010.00;0.00;1926.00;0.00;98032.00;473759.00;-122238.00;980.00;7800.00
561600.00;4.00;2.50;2350.00;6624.00;2.00;0.00;0.00;3.00;9.00;2350.00;0.00;1990.00;0.00;98074.00;476262.00;-122045.00;2590.00;11240.00
300000.00;6.00;5.25;2860.00;5682.00;2.00;0.00;0.00;3.00;7.00;2860.00;0.00;1978.00;0.00;98002.00;47303.00;-122221.00;1390.00;5956.00
1650000.00;4.00;3.50;4285.00;9567.00;2.00;0.00;1.00;5.00;10.00;3485.00;800.00;1946.00;0.00;98199.00;476434.00;-122409.00;2960.00;6902.00
10171000000.00;4.00;3.75;4060.00;19290.00;2.00;0.00;0.00;3.00;10.00;4060.00;0.00;2002.00;0.00;98074.00;476051.00;-122053.00;4020.00;13250.00
150000.00;3.00;1.00;1310.00;9612.00;1.00;0.00;0.00;3.00;7.00;960.00;350.00;1962.00;0.00;98001.00;472958.00;-122285.00;1310.00;9812.00
400950.00;2.00;1.75;2320.00;6250.00;1.00;0.00;0.00;3.00;7.00;1400.00;920.00;1948.00;0.00;98136.00;475468.00;-122386.00;1420.00;6250.00
620000.00;4.00;2.25;2210.00;8101.00;2.00;0.00;0.00;3.00;9.00;2210.00;0.00;1985.00;0.00;98074.00;476475.00;-122.07;2330.00;8842.00
449000.00;4.00;2.75;2090.00;14141.00;1.50;0.00;0.00;4.00;8.00;1680.00;410.00;1941.00;0.00;98166.00;474333.00;-122347.00;1990.00;12920.00
630000.00;4.00;2.50;2240.00;4025.00;1.00;0.00;2.00;3.00;7.00;1250.00;990.00;1926.00;2005.00;98115.00;476818.00;-122311.00;1380.00;3500.00
336000.00;2.00;1.00;1180.00;7200.00;1.00;0.00;0.00;4.00;6.00;1180.00;0.00;1949.00;0.00;98133.00;477475.00;-122342.00;1180.00;7200.00
299950.00;4.00;1.75;1560.00;31299.00;1.00;0.00;0.00;4.00;7.00;1560.00;0.00;1965.00;0.00;98092.00;473384.00;-122164.00;2460.00;44907.00
352500.00;4.00;2.00;1970.00;7451.00;1.00;0.00;0.00;3.00;8.00;1350.00;620.00;1962.00;0.00;98133.00;47765.00;-122335.00;1980.00;7510.00
150000.00;2.00;1.00;840.00;12750.00;1.00;0.00;0.00;3.00;6.00;840.00;0.00;1925.00;0.00;98055.00;47484.00;-122211.00;1480.00;6969.00
175000.00;2.00;1.00;840.00;12750.00;1.00;0.00;0.00;3.00;6.00;840.00;0.00;1925.00;0.00;98055.00;47484.00;-122211.00;1480.00;6969.00
305000.00;3.00;2.00;1830.00;10873.00;1.00;0.00;0.00;3.00;8.00;1830.00;0.00;1989.00;0.00;98023.00;473066.00;-122394.00;2490.00;8976.00
2574000000.00;4.00;3.75;4475.00;20424.00;2.00;1.00;4.00;3.00;12.00;2659.00;1816.00;1999.00;0.00;98033.00;476646.00;-122208.00;4340.00;5250.00
607500.00;3.00;1.50;1800.00;4700.00;1.00;0.00;0.00;3.00;7.00;1200.00;600.00;1941.00;0.00;98117.00;476858.00;-122385.00;1580.00;4700.00
505000.00;2.00;1.00;1250.00;5040.00;1.00;0.00;0.00;3.00;7.00;950.00;300.00;1920.00;0.00;98117.00;476959.00;-122365.00;1290.00;5040.00
280500.00;3.00;1.75;2440.00;10179.00;1.00;0.00;0.00;4.00;7.00;1220.00;1220.00;1962.00;0.00;98198.00;474118.00;-122314.00;1650.00;9711.00
610000.00;3.00;2.50;2910.00;12283.00;2.00;0.00;2.00;3.00;10.00;2910.00;0.00;1993.00;0.00;98058.00;474602.00;-122152.00;2680.00;22499.00
381000.00;5.00;2.75;3060.00;6895.00;2.00;0.00;0.00;3.00;8.00;3060.00;0.00;2003.00;0.00;98042.00;473809.00;-122098.00;2590.00;6895.00
482000.00;5.00;2.25;2230.00;9600.00;1.00;0.00;0.00;3.00;8.00;1320.00;910.00;1978.00;0.00;98077.00;477466.00;-122076.00;2080.00;9760.00
379950.00;3.00;1.00;1270.00;6900.00;1.00;0.00;0.00;3.00;7.00;1270.00;0.00;1977.00;0.00;98034.00;477279.00;-122192.00;1480.00;7280.00
2500000.00;4.00;4.50;4300.00;19844.00;2.00;0.00;0.00;3.00;11.00;4300.00;0.00;1985.00;1999.00;98039.00;476218.00;-122237.00;3070.00;19845.00
425000.00;3.00;2.25;1580.00;39189.00;1.00;0.00;0.00;3.00;7.00;1180.00;400.00;1992.00;0.00;98053.00;476365.00;-121972.00;1580.00;29649.00
580000.00;4.00;2.25;2570.00;36465.00;2.00;0.00;0.00;4.00;8.00;2570.00;0.00;1980.00;0.00;98053.00;476555.00;-122042.00;2390.00;41454.00
605000.00;2.00;1.00;860.00;6510.00;1.00;0.00;0.00;3.00;7.00;860.00;0.00;1952.00;0.00;98004.00;476021.00;-122202.00;1740.00;10800.00
194000.00;1.00;1.00;820.00;1060.00;1.00;0.00;0.00;3.00;8.00;760.00;60.00;2007.00;0.00;98126.00;475472.00;-122372.00;1770.00;1853.00
546200.00;4.00;2.25;2090.00;8579.00;2.00;0.00;0.00;3.00;8.00;2090.00;0.00;1987.00;0.00;98074.00;476364.00;-122.03;1850.00;8843.00
1395000000.00;4.00;3.50;3560.00;16782.00;2.00;0.00;0.00;3.00;10.00;2560.00;1000.00;2014.00;0.00;98040.00;475569.00;-122225.00;3100.00;18047.00
315000.00;3.00;1.75;1860.00;9629.00;1.00;0.00;0.00;4.00;7.00;1240.00;620.00;1961.00;0.00;98059.00;474913.00;-122143.00;1940.00;9629.00
465000.00;3.00;1.50;900.00;8690.00;1.50;0.00;0.00;5.00;6.00;900.00;0.00;1941.00;0.00;98116.00;475751.00;-122393.00;1000.00;6150.00
330000.00;2.00;1.00;1160.00;32251.00;1.00;0.00;0.00;3.00;6.00;580.00;580.00;1963.00;2000.00;98010.00;473537.00;-121939.00;1160.00;33656.00
795000.00;4.00;2.75;3100.00;7501.00;2.00;0.00;0.00;3.00;10.00;3100.00;0.00;1998.00;0.00;98052.00;476859.00;-122109.00;3140.00;8672.00
265000.00;4.00;2.25;2300.00;9100.00;1.00;0.00;0.00;3.00;7.00;1280.00;1020.00;1977.00;0.00;98058.00;474576.00;-122.16;1640.00;9100.00
1300000.00;4.00;2.50;3110.00;11857.00;2.00;0.00;4.00;3.00;11.00;2040.00;1070.00;1990.00;0.00;98117.00;476952.00;-122402.00;3110.00;11570.00
126500.00;3.00;1.00;1130.00;12212.00;1.00;0.00;0.00;3.00;6.00;1130.00;0.00;1942.00;0.00;98146.00;474952.00;-122.34;1190.00;9240.00
760000.00;4.00;2.50;2920.00;7901.00;2.00;0.00;0.00;3.00;9.00;2920.00;0.00;2004.00;0.00;98052.00;477036.00;-122125.00;3020.00;7900.00
540000.00;2.00;1.25;1230.00;1569.00;2.00;0.00;0.00;3.00;9.00;1050.00;180.00;2009.00;0.00;98112.00;476193.00;-122304.00;1100.00;1230.00
446000.00;5.00;2.75;2190.00;12687.00;1.00;0.00;0.00;5.00;7.00;1370.00;820.00;1978.00;0.00;98028.00;477762.00;-122257.00;2280.00;10784.00
170000.00;1.00;0.75;850.00;5600.00;1.00;0.00;2.00;3.00;6.00;850.00;0.00;1903.00;1994.00;98019.00;477654.00;-121.48;900.00;12250.00
379000.00;3.00;2.50;1500.00;7420.00;1.00;0.00;0.00;3.00;7.00;1000.00;500.00;1972.00;0.00;98034.00;477236.00;-122174.00;1840.00;7272.00
1400000.00;9.00;4.00;4620.00;5508.00;2.50;0.00;0.00;3.00;11.00;3870.00;750.00;1915.00;0.00;98105.00;476684.00;-122309.00;2710.00;4320.00
800000.00;4.00;2.75;3150.00;7035.00;2.00;0.00;0.00;3.00;9.00;3150.00;0.00;2004.00;0.00;98075.00;475979.00;-121974.00;3200.00;7035.00
260000.00;3.00;1.00;1300.00;10139.00;1.00;0.00;0.00;3.00;7.00;1300.00;0.00;1962.00;2007.00;98042.00;473427.00;-122087.00;1260.00;10139.00
820000.00;5.00;2.50;3160.00;8000.00;1.00;0.00;0.00;4.00;7.00;1580.00;1580.00;1960.00;0.00;98040.00;475735.00;-122208.00;2440.00;8079.00
449950.00;3.00;1.75;2070.00;96703.00;1.00;0.00;3.00;4.00;7.00;2070.00;0.00;1999.00;0.00;98092.00;472853.00;-122008.00;1820.00;117612.00
392000.00;3.00;2.25;1790.00;7125.00;1.00;0.00;0.00;3.00;7.00;1220.00;570.00;1974.00;0.00;98034.00;477184.00;-122226.00;2040.00;7950.00
465000.00;3.00;2.50;1650.00;4636.00;2.00;0.00;0.00;3.00;8.00;1650.00;0.00;1999.00;0.00;98075.00;475997.00;-122016.00;1650.00;4504.00
449950.00;4.00;2.50;2070.00;7312.00;1.00;0.00;0.00;4.00;7.00;1230.00;840.00;1977.00;0.00;98052.00;476958.00;-122.12;1770.00;7668.00
520000.00;3.00;1.50;1580.00;8841.00;1.50;0.00;0.00;5.00;7.00;1180.00;400.00;1923.00;0.00;98103.00;476931.00;-122352.00;1580.00;7512.00
546800.00;4.00;2.25;2170.00;10000.00;1.00;0.00;0.00;3.00;8.00;1420.00;750.00;1975.00;0.00;98008.00;476219.00;-122109.00;2390.00;11000.00
825000.00;4.00;2.75;2220.00;11925.00;1.00;0.00;0.00;3.00;7.00;1560.00;660.00;1953.00;1985.00;98004.00;476381.00;-122205.00;2500.00;11377.00
337000.00;3.00;1.75;1440.00;11364.00;1.00;0.00;0.00;3.00;7.00;1440.00;0.00;1985.00;0.00;98155.00;47743.00;-122328.00;1950.00;9390.00
333000.00;2.00;1.00;720.00;6686.00;1.00;0.00;0.00;3.00;6.00;720.00;0.00;1942.00;0.00;98117.00;477003.00;-122362.00;1200.00;6686.00
380000.00;2.00;2.00;1120.00;780.00;2.00;0.00;0.00;3.00;8.00;760.00;360.00;2004.00;0.00;98116.00;475788.00;-122.41;1120.00;1322.00
280000.00;3.00;2.50;1970.00;8426.00;2.00;0.00;0.00;3.00;8.00;1970.00;0.00;1992.00;0.00;98003.00;472674.00;-122306.00;1970.00;9197.00
202000.00;3.00;1.50;1420.00;9081.00;1.00;0.00;0.00;4.00;6.00;1420.00;0.00;1990.00;0.00;98022.00;471948.00;-121999.00;1090.00;8410.00
585000.00;4.00;2.50;2250.00;4119.00;2.00;0.00;0.00;3.00;8.00;2250.00;0.00;2001.00;0.00;98075.00;475973.00;-122034.00;2290.00;3115.00
435000.00;4.00;2.00;2630.00;9663.00;1.00;0.00;1.00;4.00;8.00;1330.00;1300.00;1956.00;0.00;98056.00;474841.00;-122.19;1900.00;8894.00
1200000.00;4.00;3.50;4740.00;172497.00;2.00;0.00;0.00;3.00;11.00;4740.00;0.00;2003.00;0.00;98053.00;476779.00;-122075.00;2120.00;49658.00
364000.00;2.00;2.25;1280.00;2574.00;2.00;0.00;0.00;3.00;7.00;1280.00;0.00;1992.00;0.00;98144.00;475939.00;-122302.00;1250.00;3960.00
300000.00;3.00;1.00;1260.00;8280.00;1.00;0.00;0.00;3.00;6.00;1260.00;0.00;1946.00;0.00;98115.00;47.70;-122299.00;2100.00;8280.00
558000.00;2.00;1.75;1930.00;4601.00;1.00;0.00;0.00;3.00;8.00;1930.00;0.00;2006.00;0.00;98053.00;477196.00;-122022.00;1670.00;4500.00
199950.00;1.00;1.50;1048.00;4800.00;1.00;0.00;0.00;3.00;7.00;1048.00;0.00;1942.00;0.00;98055.00;474759.00;-122212.00;950.00;4800.00
515000.00;3.00;2.25;1640.00;8400.00;1.00;0.00;0.00;4.00;8.00;1640.00;0.00;1962.00;0.00;98006.00;475484.00;-122172.00;2110.00;8400.00
590000.00;4.00;2.50;2380.00;4950.00;2.00;0.00;0.00;3.00;8.00;2380.00;0.00;2004.00;0.00;98136.00;475382.00;-122391.00;1370.00;5120.00
813500.00;4.00;2.00;2530.00;15520.00;1.00;0.00;0.00;5.00;8.00;2220.00;310.00;1964.00;0.00;98005.00;47613.00;-122167.00;2500.00;13300.00
725000.00;4.00;2.50;2700.00;25870.00;2.00;0.00;0.00;4.00;8.00;2700.00;0.00;1992.00;0.00;98033.00;476934.00;-122161.00;1540.00;20720.00
490000.00;3.00;2.25;2330.00;3600.00;1.50;0.00;0.00;3.00;8.00;2330.00;0.00;1971.00;0.00;98074.00;47631.00;-122061.00;2050.00;4275.00
277000.00;3.00;2.25;2160.00;9612.00;2.00;0.00;0.00;3.00;7.00;2160.00;0.00;1994.00;0.00;98022.00;471927.00;-122011.00;1970.00;9247.00
325000.00;4.00;1.50;1470.00;70800.00;1.00;0.00;0.00;3.00;7.00;1470.00;0.00;1976.00;0.00;98010.00;473458.00;-121948.00;1810.00;72337.00
649800.00;4.00;2.50;2280.00;9827.00;2.00;0.00;0.00;3.00;8.00;2280.00;0.00;1995.00;0.00;98033.00;476883.00;-122168.00;1660.00;9827.00
425000.00;3.00;1.00;1280.00;3200.00;1.50;0.00;0.00;3.00;7.00;1280.00;0.00;1903.00;0.00;98122.00;476029.00;-122307.00;1320.00;1676.00
460000.00;2.00;1.00;850.00;4650.00;1.00;0.00;0.00;3.00;7.00;850.00;0.00;1975.00;0.00;98117.00;476926.00;-122365.00;980.00;4700.00
750000.00;3.00;3.25;4610.00;81935.00;2.00;0.00;0.00;4.00;9.00;4610.00;0.00;1984.00;0.00;98074.00;476217.00;-122021.00;2900.00;43500.00
469000.00;5.00;2.50;2690.00;11745.00;1.00;0.00;0.00;3.00;8.00;1790.00;900.00;1960.00;0.00;98177.00;477708.00;-122362.00;2670.00;7905.00
566000.00;4.00;1.75;2440.00;5000.00;1.00;0.00;0.00;3.00;8.00;1340.00;1100.00;1954.00;0.00;98117.00;476823.00;-122371.00;2170.00;5000.00
407500.00;3.00;2.50;1930.00;10460.00;2.00;0.00;0.00;3.00;8.00;1930.00;0.00;1996.00;0.00;98059.00;474938.00;-122161.00;2290.00;8228.00
353500.00;2.00;1.00;800.00;8775.00;1.00;0.00;0.00;3.00;6.00;800.00;0.00;1942.00;0.00;98125.00;477171.00;-122307.00;1470.00;8976.00
524000.00;3.00;2.25;2430.00;73151.00;1.00;0.00;0.00;3.00;8.00;2430.00;0.00;1974.00;0.00;98059.00;474749.00;-122092.00;2800.00;39250.00
264950.00;4.00;2.50;1990.00;9656.00;2.00;0.00;0.00;3.00;7.00;1990.00;0.00;1994.00;0.00;98010.00;473125.00;-121998.00;1500.00;9656.00
547500.00;3.00;2.50;2550.00;10355.00;2.00;0.00;0.00;3.00;9.00;2550.00;0.00;1990.00;0.00;98011.00;47739.00;-122203.00;2550.00;10084.00
264500.00;3.00;2.25;1370.00;7087.00;2.00;0.00;0.00;3.00;7.00;1370.00;0.00;1993.00;0.00;98038.00;473504.00;-122035.00;1400.00;6600.00
507500.00;3.00;2.00;2020.00;8118.00;1.00;0.00;0.00;3.00;7.00;1020.00;1000.00;1963.00;0.00;98008.00;475866.00;-122118.00;1670.00;8118.00
560000.00;3.00;3.50;1560.00;2198.00;2.00;0.00;0.00;3.00;8.00;1180.00;380.00;2006.00;0.00;98116.00;475812.00;-122403.00;1550.00;1467.00
995000.00;5.00;4.00;5610.00;22529.00;2.00;0.00;0.00;3.00;11.00;4090.00;1520.00;1996.00;0.00;98072.00;477239.00;-122092.00;3860.00;24751.00
835000.00;6.00;2.00;3560.00;5120.00;2.50;0.00;2.00;3.00;9.00;3560.00;0.00;1900.00;0.00;98122.00;476056.00;-122311.00;2130.00;5120.00
440000.00;3.00;1.50;2120.00;6290.00;1.00;0.00;0.00;4.00;8.00;1220.00;900.00;1949.00;0.00;98108.00;475658.00;-122318.00;1620.00;5400.00
1015000000.00;3.00;2.50;2920.00;5629.00;1.00;0.00;2.00;5.00;8.00;1460.00;1460.00;1955.00;0.00;98199.00;47642.00;-122405.00;2380.00;5000.00
300000.00;2.00;1.00;1340.00;7788.00;1.00;0.00;2.00;3.00;7.00;1340.00;0.00;1947.00;0.00;98178.00;475094.00;-122244.00;2550.00;7788.00
125000.00;3.00;1.00;1230.00;4800.00;1.50;0.00;0.00;1.00;6.00;1230.00;0.00;1916.00;0.00;98117.00;476941.00;-122365.00;1230.00;4800.00
986000.00;4.00;3.50;2840.00;5900.00;2.00;0.00;0.00;3.00;10.00;1920.00;920.00;1910.00;2008.00;98118.00;475543.00;-122268.00;1300.00;4900.00
315000.00;4.00;2.50;2080.00;5650.00;1.00;0.00;0.00;3.00;7.00;1680.00;400.00;1950.00;0.00;98178.00;475107.00;-122257.00;1270.00;5650.00
320000.00;4.00;2.50;2070.00;7007.00;2.00;0.00;0.00;3.00;7.00;2070.00;0.00;1996.00;0.00;98031.00;473968.00;-122171.00;2130.00;8100.00
972000.00;4.00;3.25;4010.00;13797.00;2.00;0.00;0.00;3.00;11.00;4010.00;0.00;2003.00;0.00;98059.00;475229.00;-122152.00;3980.00;12120.00
760000.00;3.00;2.50;2190.00;10000.00;1.00;0.00;0.00;4.00;7.00;1540.00;650.00;1957.00;0.00;98040.00;475419.00;-122214.00;2880.00;11782.00
265000.00;4.00;3.00;1730.00;7264.00;2.00;0.00;0.00;3.00;6.00;1730.00;0.00;1920.00;0.00;98168.00;474738.00;-122264.00;1500.00;12104.00
355000.00;2.00;1.00;1250.00;4558.00;1.00;0.00;0.00;3.00;7.00;1250.00;0.00;1948.00;0.00;98126.00;475318.00;-122379.00;1180.00;4494.00
300000.00;3.00;1.00;1300.00;20812.00;1.00;0.00;0.00;3.00;6.00;1300.00;0.00;1927.00;0.00;98106.00;475435.00;-122359.00;1210.00;17340.00
474950.00;5.00;2.50;2080.00;8347.00;1.00;0.00;0.00;4.00;7.00;1460.00;620.00;1975.00;0.00;98034.00;477334.00;-122168.00;1840.00;7713.00
470000.00;4.00;2.00;2180.00;17180.00;2.00;0.00;0.00;4.00;7.00;2180.00;0.00;1977.00;0.00;98014.00;47698.00;-121.92;1880.00;14043.00
437500.00;3.00;1.00;1630.00;16393.00;1.00;0.00;0.00;3.00;7.00;1630.00;0.00;1969.00;0.00;98033.00;476576.00;-122186.00;1880.00;23497.00
520000.00;2.00;1.50;1840.00;3825.00;1.00;0.00;0.00;3.00;8.00;1040.00;800.00;1928.00;0.00;98117.00;476808.00;-122.38;1290.00;5100.00
237600.00;2.00;1.00;1370.00;11584.00;1.00;0.00;0.00;4.00;6.00;1370.00;0.00;1950.00;0.00;98198.00;474224.00;-122293.00;1330.00;8012.00
162950.00;2.00;1.00;950.00;2784.00;1.00;0.00;0.00;4.00;8.00;950.00;0.00;1972.00;0.00;98198.00;473793.00;-122321.00;1080.00;3899.00
457000.00;3.00;1.75;1690.00;6375.00;1.00;0.00;0.00;3.00;8.00;1690.00;0.00;1903.00;2002.00;98024.00;475247.00;-121926.00;1270.00;7774.00
635000.00;3.00;2.50;1780.00;11000.00;1.00;0.00;0.00;4.00;8.00;1210.00;570.00;1980.00;0.00;98006.00;475574.00;-122149.00;2310.00;9700.00
735000.00;4.00;3.00;2840.00;4120.00;1.50;0.00;0.00;4.00;8.00;2060.00;780.00;1931.00;0.00;98118.00;475683.00;-122283.00;1840.00;5871.00
910000.00;2.00;2.50;2000.00;5150.00;2.00;0.00;4.00;3.00;9.00;2000.00;0.00;1992.00;0.00;98034.00;477056.00;-122223.00;2510.00;6800.00
346500.00;3.00;3.25;1570.00;2048.00;2.00;0.00;0.00;3.00;8.00;1290.00;280.00;2006.00;0.00;98126.00;47548.00;-122375.00;1570.00;2006.00
655000.00;4.00;2.50;2370.00;9517.00;1.00;0.00;0.00;3.00;9.00;1630.00;740.00;1984.00;0.00;98074.00;476222.00;-122034.00;2440.00;9035.00
425000.00;3.00;1.75;1610.00;144619.00;1.00;0.00;0.00;3.00;7.00;1610.00;0.00;1977.00;0.00;98024.00;475659.00;-121863.00;2220.00;144619.00
137000.00;3.00;1.00;1300.00;10125.00;1.00;0.00;0.00;4.00;6.00;1300.00;0.00;1959.00;0.00;98002.00;472921.00;-122215.00;1300.00;10125.00
557500.00;3.00;2.50;2620.00;11056.00;2.00;0.00;0.00;3.00;9.00;2620.00;0.00;1988.00;0.00;98011.00;477378.00;-122218.00;2560.00;8688.00
415000.00;4.00;2.25;3060.00;48787.00;2.00;0.00;0.00;3.00;8.00;3060.00;0.00;1992.00;0.00;98010.00;473397.00;-121918.00;2090.00;48787.00
830000.00;5.00;2.25;2780.00;10192.00;2.00;0.00;0.00;4.00;9.00;2780.00;0.00;1978.00;0.00;98007.00;476134.00;-122152.00;2740.00;9900.00
949000.00;4.00;3.00;4270.00;85643.00;2.00;0.00;0.00;3.00;11.00;4270.00;0.00;1991.00;0.00;98077.00;477711.00;-122048.00;3760.00;51170.00
420000.00;3.00;1.00;1310.00;3963.00;1.00;0.00;0.00;5.00;7.00;1310.00;0.00;1986.00;0.00;98052.00;476826.00;-122096.00;1010.00;3363.00
353000.00;2.00;1.00;1100.00;7500.00;1.00;0.00;0.00;3.00;7.00;1100.00;0.00;1951.00;0.00;98125.00;477235.00;-122326.00;1920.00;7149.00
560000.00;3.00;1.75;1480.00;383328.00;1.50;0.00;0.00;3.00;8.00;1480.00;0.00;1980.00;0.00;98019.00;477192.00;-121932.00;1480.00;67082.00
445700.00;3.00;2.50;1270.00;1180.00;3.00;0.00;0.00;3.00;8.00;1270.00;0.00;2001.00;0.00;98107.00;476697.00;-122392.00;1320.00;1180.00
226000.00;4.00;1.00;1270.00;6459.00;1.50;0.00;0.00;3.00;7.00;1270.00;0.00;1918.00;0.00;98118.00;475441.00;-122273.00;1300.00;4100.00
358000.00;3.00;1.00;890.00;9870.00;1.00;0.00;0.00;4.00;7.00;890.00;0.00;1960.00;0.00;98056.00;475398.00;-122178.00;1270.00;9861.00
501000.00;3.00;1.75;1480.00;8667.00;1.00;0.00;0.00;5.00;7.00;740.00;740.00;1954.00;0.00;98006.00;475718.00;-122136.00;1600.00;10644.00
609000.00;4.00;2.50;3240.00;23870.00;1.00;0.00;0.00;3.00;9.00;1840.00;1400.00;1972.00;0.00;98155.00;477731.00;-122282.00;2290.00;13340.00
734950.00;4.00;3.25;4280.00;47179.00;2.00;0.00;0.00;3.00;10.00;3050.00;1230.00;2002.00;0.00;98092.00;473017.00;-122127.00;2820.00;43401.00
725000.00;5.00;2.50;3210.00;12000.00;1.00;0.00;0.00;4.00;8.00;1830.00;1380.00;1968.00;0.00;98007.00;476205.00;-122148.00;2450.00;12000.00
350500.00;3.00;2.25;1870.00;7200.00;1.00;0.00;0.00;3.00;7.00;1390.00;480.00;1975.00;0.00;98072.00;47734.00;-122174.00;1830.00;7876.00
610000.00;5.00;2.50;3990.00;3839.00;1.00;0.00;0.00;4.00;8.00;1990.00;2000.00;1962.00;0.00;98112.00;476236.00;-122299.00;2090.00;5000.00
605125.00;2.00;1.00;1160.00;5029.00;1.00;0.00;0.00;3.00;7.00;910.00;250.00;1940.00;0.00;98115.00;476723.00;-122266.00;1220.00;5029.00
1388000000.00;4.00;2.25;2940.00;20384.00;2.00;0.00;0.00;4.00;9.00;2940.00;0.00;1970.00;0.00;98004.00;476214.00;-122227.00;3410.00;19910.00
550000.00;3.00;2.25;1850.00;37264.00;2.00;0.00;0.00;3.00;8.00;1850.00;0.00;1981.00;0.00;98053.00;476486.00;-122035.00;2390.00;36036.00
335000.00;2.00;1.75;1060.00;1202.00;2.00;0.00;0.00;3.00;7.00;760.00;300.00;2003.00;0.00;98136.00;475426.00;-122388.00;1060.00;1493.00
397000.00;3.00;2.00;1100.00;9165.00;1.00;0.00;0.00;4.00;7.00;1100.00;0.00;1969.00;0.00;98034.00;477304.00;-122231.00;1510.00;8500.00
240000.00;3.00;2.00;1190.00;10299.00;1.00;0.00;0.00;3.00;7.00;1190.00;0.00;1994.00;0.00;98010.00;47314.00;-122.00;1700.00;9849.00
240000.00;3.00;2.00;1030.00;11118.00;1.00;0.00;0.00;5.00;7.00;1030.00;0.00;1970.00;0.00;98003.00;473463.00;-122308.00;1300.00;7920.00
262500.00;2.00;1.50;1140.00;14373.00;1.00;0.00;0.00;3.00;7.00;1140.00;0.00;1949.00;1996.00;98011.00;477354.00;-122219.00;2140.00;9860.00
440000.00;3.00;1.50;2260.00;5300.00;1.00;0.00;0.00;3.00;7.00;1200.00;1060.00;1940.00;0.00;98103.00;476756.00;-122348.00;1950.00;5000.00
