squareMeters,numberOfRooms,floors,basement,attic,garage,GuestRoom,price
40680,92,50,2445,3663,326,3,4075291.3
33724,66,47,3013,8937,521,1,3377381.2
67830,4,36,8,8701,923,9,6788996.1
32824,70,50,8068,9387,292,3,3283900.8
15656,41,87,7294,8554,420,3,1573398.8
41369,18,71,433,6704,256,1,4141342.3
41049,73,19,389,6118,343,7,4109822
27339,15,88,3443,9612,133,1,2746839.3
57102,94,73,1093,3102,789,2,5720511.8
99454,86,24,2635,5112,698,0,9958152.2
60930,62,99,3494,1097,797,3,6101689.7
88930,69,89,9079,2713,482,2,8902346.5
40363,24,77,2048,4194,501,8,4038464.6
62468,54,21,5092,339,553,6,6252168.8
51483,13,94,8346,4833,240,2,5157565.2
34291,24,51,8823,6357,320,1,3436795.2
29019,52,27,3914,9094,729,0,2903072.6
24186,100,69,2481,3336,908,3,2425111.3
81453,89,83,4244,3735,527,10,8152737.7
7001,46,47,8165,3244,858,10,707137.2
52059,69,22,1308,1138,349,3,5210227
45248,52,99,5903,5632,408,0,4540276.8
25176,89,80,4908,6330,916,6,2522970.7
63065,17,20,1468,6064,564,3,6311962.6
78613,51,35,8045,3226,801,4,7863369.6
77117,68,69,2503,3281,312,0,7720395.2
72381,93,20,2130,7783,256,8,7242040
90193,32,3,5262,8804,675,10,9024029
82226,41,29,1354,955,884,2,8227563.4
98768,63,11,6321,1237,165,9,9879363
78972,6,70,7448,1279,849,8,7904128.4
40345,15,22,131,7601,495,5,4037269.1
72254,15,78,3986,414,531,6,7233115.1
57944,48,78,2693,5342,414,8,5802614.1
61632,22,69,9732,7528,849,0,6168699
78797,93,54,4633,6930,138,5,7884093.4
20001,26,54,6976,4926,876,5,2004766.3
88591,6,93,4000,4443,697,6,8873534.8
40378,81,26,3836,2682,319,5,4046345.9
67498,24,21,2571,6694,849,1,6753907.7
92002,66,64,7791,7261,286,10,9201705.1
32115,84,41,1540,1794,694,6,3214734
7490,11,98,5403,5495,897,9,765190.2
64164,47,49,6643,2420,273,2,6427021.6
11685,85,13,362,3584,299,1,1173785.3
91967,44,44,6259,2785,513,7,9198819.8
604,76,73,1599,1999,920,3,71712.5
58108,35,80,5339,8889,219,2,5818911.3
41048,4,31,8533,235,345,1,4107100.1
69513,11,75,8366,6543,941,7,6958375.5
17040,34,55,5811,7670,397,6,1709341.9
59050,28,74,6208,1658,965,0,5914478.1
25870,6,3,8108,4033,339,2,2590169.2
69174,93,94,923,1506,177,5,6929833.8
95273,61,45,34,1256,350,2,9537187.4
42264,55,66,7961,3897,238,2,4231907.7
844,40,82,9680,4126,164,3,98546
31350,73,11,6125,8000,259,4,3136370.3
61942,2,18,5968,1804,143,2,6197760.1
37164,46,38,3819,3245,951,5,3721736.1
35985,100,51,3953,34,430,3,3610020.7
81222,13,100,6390,334,452,3,8129951.3
46068,84,43,3647,9609,870,9,4614136.1
47824,52,12,9562,3717,793,3,4784201.3
65308,38,75,3714,7479,698,2,6535120.3
99885,2,5,2965,637,362,10,9989210.1
429,58,29,2561,2352,780,6,53940.1
25224,8,48,2106,5726,759,8,2529744.6
47563,82,55,931,5691,374,3,4765002
78037,11,65,2500,2644,924,8,7811853.8
63026,19,7,349,361,872,9,6307284.4
79830,96,20,7666,3908,476,1,7989770.6
11826,33,17,9373,1366,662,4,1186605.1
52178,15,96,4680,8200,332,10,5228450.8
50418,69,81,5888,6516,801,3,5049859.5
53434,70,90,7719,1508,354,5,5346181.9
76383,22,22,7668,8397,211,5,7641724.1
67985,47,92,141,839,263,3,6802989.1
54780,70,3,2957,4536,704,3,5480478.7
50121,2,74,4289,6636,455,9,5020674.6
44064,74,55,10000,8795,711,7,4413732.1
28481,74,6,3397,7297,778,4,2854717.3
47831,53,6,2538,6505,976,10,4786864.2
46211,47,77,6159,9676,776,8,4629859.3
32250,5,94,5313,4953,676,1,3236484.1
58958,10,42,7832,551,914,5,5903746.7
17786,8,38,9748,6209,679,8,1784679.2
6284,3,21,1898,8827,768,0,631188.6
59615,17,8,6028,1776,746,9,5963967
48577,76,20,2025,2478,681,0,4862984.7
66859,18,47,8306,1810,159,10,6688391.8
53381,86,19,3504,9737,204,1,5339727.1
45580,88,100,2481,9869,439,5,4569449.5
25440,47,12,959,8737,345,1,2549452.1
31598,63,39,7048,8714,710,4,3165856.9
23073,45,93,2764,3974,795,2,2310872.1
59049,94,91,7928,3725,746,9,5910896.8
93674,27,75,5736,6812,821,2,9375903.9
76446,54,29,8752,7152,987,1,7651735.1
41926,8,89,2806,5989,102,5,4198279.5
80976,87,55,4642,9317,788,10,8102795
11470,93,25,6048,6393,420,1,1148699.6
79723,71,17,6409,3614,940,3,7976910.1
34838,45,95,127,8233,132,2,3490058.2
28303,23,29,4559,8414,377,10,2833274.6
93490,45,15,8138,7038,350,3,9355490.2
17950,57,69,1925,1408,910,2,1802294.6
388,11,51,1071,4721,937,1,44847.8
2739,41,57,6996,1984,597,3,277462.2
7603,47,56,131,3040,604,0,763363.9
15555,33,8,1635,4738,647,10,1564014.8
78847,12,30,4919,2179,424,8,7888002.5
30596,41,69,6656,7128,579,1,3063030.8
37395,88,19,610,9742,912,2,3741187.8
27918,42,71,6322,3500,222,2,2798713.6
43789,83,1,3713,789,998,8,4383378.7
15728,76,12,3436,384,253,5,1577515.7
74409,95,56,5850,1436,592,8,7447750
29114,18,12,3591,6866,799,3,2919917.4
99539,34,75,5552,8336,919,3,9963045.1
73748,47,72,6305,5609,930,7,7382612.1
64273,65,14,2525,2874,463,2,6433844.3
83405,16,86,5515,5295,550,6,8347406
48652,25,5,402,7114,468,9,4866264.2
53034,62,52,5609,5880,295,3,5312035.2
67294,98,83,8838,2034,627,4,6737871.6
6940,24,17,1437,7374,253,8,695809.4
74857,19,55,5220,5054,326,5,7495795.1
23365,63,53,8296,6639,697,5,2343955.6
53591,91,66,3909,1399,804,7,5365278.8
13612,57,29,2371,9910,955,8,1367128.9
63189,4,1,3048,122,791,10,6319752.4
43441,42,45,2301,3183,954,10,4349056
3995,76,56,6351,1647,511,7,406628.1
43133,81,68,2255,6877,214,6,4321653.6
90323,27,95,1823,2630,964,9,9037654.9
50164,68,17,5797,3839,454,10,5022955.5
38713,64,13,253,1791,463,3,3876407.2
5140,35,83,3465,7684,882,0,515580.6
64827,50,54,8197,760,690,2,6491283.9
34956,3,93,7769,5202,849,10,3508101.3
87810,52,76,805,6407,488,2,8793955.5
46349,76,24,8950,1604,131,8,4636590.5
96704,63,61,6136,7497,824,1,9672864.9
57314,63,60,5477,9367,681,1,5733991.1
42421,69,24,86,4341,521,8,4246970.1
36442,45,78,1040,7933,293,1,3653630.9
46301,83,57,7625,9075,483,4,4631982.1
13522,4,74,2985,4037,161,7,1354750.1
83088,22,64,2405,6251,457,7,8315132.4
18019,89,17,5047,8039,911,6,1803675.6
29637,21,80,9015,6762,303,0,2973981.8
88231,33,31,4448,5611,704,1,8827270.9
99478,86,12,5259,998,260,5,9953158.3
25207,65,25,4,8996,930,3,2527273.7
89622,93,40,2864,5547,607,9,8965091.7
35082,21,52,6916,1771,148,7,3516840
91104,35,25,5289,7715,825,10,9116835.1
68046,66,80,1353,6033,366,3,6818141.7
32604,51,38,2030,6606,135,2,3263791.9
65825,55,45,4711,7569,311,3,6586250.7
61543,22,11,3733,9677,614,5,6158002.7
25004,61,56,8370,8470,888,10,2506029.9
41524,98,97,3636,7992,509,1,4163553.6
32602,47,43,9723,3796,664,5,3267427.6
17648,25,11,7702,4829,540,10,1765902.2
7935,37,93,2492,9225,628,10,803701
11498,38,41,4035,3086,699,5,1154978.9
69482,42,94,7285,1089,751,1,6957177.2
61647,46,43,1313,5453,803,10,6172515.9
87500,29,1,4042,9438,120,1,8754886.3
14878,39,18,436,6690,650,4,1491712.2
43872,12,95,1295,9775,599,7,4402358.3
8413,19,88,2918,9512,446,6,849213.2
44120,42,66,1680,1125,342,7,4420400.4
68528,34,78,8731,8777,418,4,6864016.7
4293,1,87,6852,4574,723,0,438335.4
64013,22,59,4357,492,261,0,6404986.7
44911,33,56,8835,9875,559,0,4495840.1
68647,50,31,8784,6571,730,6,6867106
76256,38,32,2887,5743,178,4,7631297.1
36417,62,70,5756,7023,721,6,3650549.1
69901,69,28,3492,2440,833,1,6996565.9
6478,66,33,4780,920,905,6,652595.4
69242,1,83,772,1479,153,0,6936087.4
31601,70,35,6203,6654,678,4,3163556.8
50294,30,64,7052,6277,959,10,5034657.6
255,62,77,2522,1313,776,5,34291.5
27060,39,90,6939,379,570,7,2710700.7
43140,6,53,3056,6995,743,6,4322399.2
63717,7,89,4419,2071,221,8,6379454.1
40310,75,52,1295,9714,654,4,4041851.6
8904,96,37,173,6306,120,8,895624.6
90633,92,81,650,998,206,7,9072944.6
6570,63,81,5696,7493,894,1,667494.8
3011,48,42,7963,2257,185,0,305014
16251,54,71,260,6657,945,0,1629387
72165,56,22,9444,8701,975,0,7218838.4
2005,45,67,8149,7896,600,5,207531.7
18240,36,98,7451,832,311,1,1828031.8
16006,69,44,3094,8477,242,0,1606780.5
22333,6,34,3017,9775,868,8,2245486.2
89742,27,29,6349,8567,640,4,8976777.7
10966,47,10,7420,3032,439,2,1101642.7
47148,37,78,2426,1132,662,1,4721381.3
93622,85,13,6525,5933,111,6,9363558.2
44854,18,79,5217,4224,385,2,4489439.7
92684,4,64,5647,9585,419,9,9278413.3
38964,47,56,2594,7971,494,4,3902450.1
90703,61,15,96,2565,192,7,9072785.2
81247,42,14,3176,767,377,2,8127330.2
42655,30,93,7108,9700,198,5,4272845.4
19602,44,89,7095,4856,509,0,1972327.5
54706,87,18,7260,4042,585,5,5476681.1
74133,92,92,7539,1538,250,6,7424902.1
32165,44,80,9861,8249,592,1,3219111.8
15262,49,72,6000,293,884,1,1531236.5
34819,71,85,134,6133,773,4,3488144
93896,35,80,6885,7016,301,9,9401076.4
62414,19,77,1717,3023,492,6,6250022.7
70873,10,38,5238,5274,560,5,7089697.7
371,29,96,2383,6053,642,8,45524.8
16326,61,23,7780,473,320,8,1638783
33628,100,43,9961,9248,166,10,3367900.4
41845,32,61,5440,2716,407,1,4191538.2
26814,16,69,8582,1132,969,9,2689533
68974,59,52,9349,5402,765,1,6904810.5
16873,88,61,1738,6185,792,7,1691487
38513,7,8,4811,3568,399,2,3853759.3
82959,13,20,7319,1800,348,8,8298011.1
14029,72,12,7523,6660,110,9,1408596
97985,66,49,2461,2372,584,7,9804383
4332,31,23,9996,1246,965,6,440601.8
74436,29,37,9611,3817,249,7,7450183.2
79572,45,7,229,8987,135,4,7958075.5
7038,24,41,2452,3280,877,2,708802.9
58869,32,59,7058,273,850,1,5896012.4
15967,75,89,7274,2052,863,1,1605306
28792,30,83,8758,7408,206,8,2885914.9
74037,27,94,4204,2257,916,7,7413723
49104,3,39,1091,9708,166,6,4913428.4
10250,7,1,9105,6518,259,0,1025802.4
89708,27,72,2592,6674,456,8,8978292.3
74885,84,48,8924,3352,918,1,7499296.3
52887,86,30,840,5208,668,4,5292579.6
17615,13,88,7569,584,687,5,1774991.8
10588,61,78,2711,4822,200,6,1063316.5
72085,57,30,7492,7385,984,8,7212400.1
48092,61,54,2646,2546,464,3,4817550.9
44815,79,29,7217,6638,594,3,4490727.7
94702,96,57,1510,3095,787,1,9479031.9
19575,100,67,7143,4396,662,7,1966077.9
78934,44,22,6556,7690,870,3,7895339.6
99108,20,63,9253,7025,786,0,9914800.1
38522,4,63,6735,1244,783,6,3858534
10271,43,22,8561,1499,346,4,1027893.8
605,12,35,6370,6024,242,1,66663.2
83698,44,13,600,4130,489,1,8376076.9
8976,38,48,1776,134,241,0,898880.7
71298,98,29,2964,4917,457,5,7131907.8
76974,9,48,8753,4889,400,10,7700879.4
96395,51,70,7673,136,594,3,9648710.6
20906,36,18,2584,4383,505,2,2092028.4
42619,81,7,5800,728,645,8,4263005.5
19782,60,92,3582,345,518,5,1988451
1454,32,52,3303,5078,977,5,148234.6
63066,53,27,587,7987,608,7,6313110.3
43912,67,88,9333,843,944,3,4396083
3121,46,85,546,5839,784,10,322767.7
22810,20,77,1289,1965,822,6,2282270.4
1666,39,4,9685,2108,659,5,169944.5
32490,11,32,1862,8253,924,10,3250802.6
19461,78,10,9375,770,204,6,1949663.1
38375,95,21,1686,2564,168,7,3840731.2
86008,47,82,8989,9728,169,1,8609323.5
2622,98,84,5216,1613,829,1,272493.8
79445,43,51,414,7680,381,6,7948637
67370,51,28,5096,2398,331,7,6742167
68590,39,82,3966,8173,538,1,6871144.2
58980,67,82,4627,6059,452,8,5914784.4
12389,70,48,6033,807,161,4,1247818.8
90151,73,79,1784,9088,682,9,9022486.2
37846,76,54,934,7934,558,4,3790981.1
93187,66,9,7207,9487,840,1,9324088.6
66592,21,92,484,5922,992,5,6666928.6
11644,19,50,2899,7926,625,8,1166984.8
42167,74,80,1456,7125,923,10,4221684.9
30458,50,43,2413,2580,821,9,3051295.4
235,86,68,6355,5668,743,3,28656.5
23892,26,14,8271,5158,330,0,2390553.2
15621,24,29,3343,8495,865,7,1566732.4
22716,61,36,2979,2291,998,10,2272979.3
82859,100,12,6484,652,153,0,8291287.8
73838,68,63,2945,4176,899,2,7396303.9
15064,44,1,7518,4708,738,8,1512799.1
2848,82,70,9307,2042,900,1,293779.5
94867,65,53,8112,823,114,9,9494401.9
62037,58,72,5891,5957,638,2,6213106.2
96906,47,35,7788,773,612,0,9697498
92877,43,94,4652,4145,873,0,9293132.6
88652,76,36,2119,9567,713,3,8873177.8
89178,74,89,4196,5919,530,6,8926770.7
30863,78,34,4411,2968,273,9,3089420.5
98755,18,12,578,1471,273,8,9880422.4
34195,71,79,4813,357,398,0,3428702.5
4537,5,48,8239,4592,620,0,456361.6
73177,38,5,695,5899,819,4,7321281.1
13969,15,23,9527,1310,962,10,1399049.3
62460,43,96,9938,1280,360,5,6253854.3
24104,53,28,560,305,697,3,2417754.8
25892,8,99,5495,8674,739,0,2593267
299,38,37,2024,8877,582,2,37033.1
15944,83,32,6678,5275,709,0,1602339.3
90045,95,77,8151,3345,501,6,9009466.8
37754,65,66,5934,286,942,9,3784160.6
46195,68,99,6354,2252,735,9,4631767.7
91114,71,54,6172,463,271,4,9116972
82651,100,29,6561,3307,707,4,8274315
47353,22,15,2268,1330,977,6,4743129.1
25018,100,40,8163,201,814,1,2511418.7
10288,94,44,5733,9399,264,7,1031927.6
57085,32,26,8033,8013,983,9,5714000.4
62281,87,70,1665,8292,863,1,6239393
75549,77,70,6519,9792,859,4,7562030.5
11580,59,75,8762,1964,991,6,1169617.9
45229,94,66,5560,2896,497,5,4531305.4
44565,78,40,8312,1745,685,10,4463078.5
1782,64,33,4996,9775,839,2,184784.8
97593,62,24,5893,7623,871,9,9760509.5
37567,65,62,2062,5631,286,8,3764024
91992,40,45,2030,9555,209,1,9206945.5
92016,58,72,2885,5743,616,10,9206998.8
47027,64,50,5716,3255,334,4,4704701.7
35562,80,58,6235,5507,800,7,3560786.1
68162,64,98,5490,7534,292,3,6825255
30830,70,49,6207,8573,745,5,3090623
77776,68,7,5333,8925,186,3,7778582
53818,53,44,1743,8920,416,0,5386139.9
73917,74,91,9524,9361,816,3,7405490
92675,5,9,9383,2773,664,8,9274886.7
70159,46,74,6333,3326,985,6,7019489.9
74810,19,97,6040,2747,150,3,7492753.7
63891,41,24,7812,7428,171,4,6398575
10601,59,7,6574,836,892,0,1062664.1
85375,3,32,680,2046,634,4,8541495.4
2559,59,51,6182,5053,895,1,264370.7
18101,6,97,8163,6252,377,2,1824739.2
44429,27,58,3623,9418,196,4,4447469.6
87780,36,33,1723,6776,217,0,8787571.9
42277,28,57,8953,7642,262,5,4232611
14447,69,94,7976,8465,850,4,1458693.1
33205,94,68,9328,1438,338,5,3327752
52132,91,65,5211,4362,105,2,5216554.9
39549,62,7,3947,8127,533,7,3959426.2
60514,20,14,5690,8536,114,3,6057452.2
93499,24,41,3038,5256,253,3,9357814.6
50241,82,57,4696,959,497,0,5029855.1
28915,37,35,4680,1402,336,4,2896715.4
46790,82,18,6605,7414,275,2,4681489.3
98780,21,53,1210,1104,700,4,9886719
58362,9,23,2303,2556,486,1,5846004.5
11928,67,61,733,1003,516,10,1198963.5
41840,78,60,7675,4072,882,3,4185921.1
27538,94,82,3849,9384,496,4,2758284.9
44438,96,93,6716,7562,918,9,4450823.4
12373,18,59,3868,3618,823,9,1245235.4
3206,100,72,8185,9120,343,8,331095
14993,24,80,5003,5715,765,5,1501072
72945,13,75,7783,9907,678,2,7305011.3
74810,65,94,417,9933,299,9,7489966.3
1300,95,71,5233,6844,988,9,134967.9
11303,72,62,6126,7561,179,6,1140133.1
67724,80,81,921,1932,128,2,6779991.5
34195,65,95,8370,52,128,6,3435606.2
57806,49,47,1667,5564,431,1,5790410.1
57722,21,69,5689,9188,518,0,5785132
62094,94,92,2454,3340,221,8,6218641
99148,67,55,2803,2700,137,1,9918736.1
89512,86,87,6147,2150,131,0,8960225.1
57210,10,49,4533,5822,710,8,5728623
46336,1,3,2133,152,799,3,4643781.9
56145,35,37,9251,5411,717,10,5617752.6
13494,3,88,927,702,879,4,1355903.1
79002,20,11,5981,5613,745,10,7900697.1
58208,13,90,8172,9188,745,3,5831806
71474,84,35,4363,549,442,8,7152718.8
98209,43,67,4714,8447,768,3,9826484.2
41226,87,22,2851,3963,681,4,4125343.5
35122,73,43,2087,2590,112,2,3515208.1
52220,22,19,7794,3913,217,6,5226840.4
95063,89,32,1284,2651,983,3,9511106.1
73782,92,66,5708,9741,516,8,7383555.6
16368,99,85,5726,8799,637,1,1645556.7
84286,78,94,9154,2452,561,7,8437788.1
47039,34,47,8169,3695,662,3,4710291
77726,23,1,5497,5984,885,6,7773518.3
3912,73,12,8631,8798,569,9,395955.1
93746,13,13,5804,668,152,10,9376444.3
44304,3,6,5065,9117,218,10,4433938.2
27400,25,31,7569,3636,631,2,2747740.2
53056,97,71,5748,3062,255,3,5310121.5
80691,51,13,2967,6794,794,7,8071084.5
57337,55,97,4797,2014,438,3,5750227.2
64732,82,47,274,720,947,6,6479107.5
13037,49,66,9563,32,605,7,1315003.5
48520,25,95,2351,7039,105,4,4862564.1
74788,45,3,4433,8411,773,9,7483945.9
85208,55,75,1560,4291,373,9,8527688.8
33643,64,55,9846,8414,173,3,3374768.4
53547,77,35,7979,490,323,2,5355930.2
85134,55,70,2533,3208,981,5,8519159.6
34485,13,83,347,5791,547,6,3460379.3
76717,3,30,814,9811,990,6,7679009.7
63650,21,10,6108,7675,721,0,6370607.7
42237,69,52,7236,6874,727,0,4229047.3
16718,43,86,1706,3750,694,8,1678693
19838,64,48,3931,5303,155,8,1993919.4
66045,31,83,5031,7986,366,7,6607358.9
73235,27,22,9660,1464,153,0,7327197.5
95971,29,61,2743,6447,674,2,9605457.2
26519,100,59,8414,8927,596,4,2659980.6
76074,20,72,9387,2557,670,4,7614603.5
11788,9,15,1914,6239,982,6,1183060
66281,98,46,9616,4601,682,10,6630781
27691,39,97,2828,4709,439,6,2774041
59016,54,45,6843,5761,127,2,5906126.1
6048,65,43,5072,8070,575,9,610305.1
29570,78,45,7912,9276,240,9,2962411.1
67642,98,54,320,5182,777,5,6766834
4033,97,55,9450,7345,879,9,415922.7
74546,3,1,1636,3471,530,8,7460101
55678,59,51,1078,4355,412,2,5573599.1
10784,42,43,8039,4258,976,1,1084037
42810,3,14,5683,8432,674,8,4288800.6
19020,13,69,3397,1240,181,8,1905429.4
4499,5,77,6586,203,412,0,455382.2
79130,29,95,6368,2966,797,0,7925945.5
34689,100,85,5166,4262,821,7,3474451
99075,38,16,8181,6123,413,7,9911312.7
76446,10,8,3257,3214,403,6,7649095.4
50185,99,30,5699,8503,276,4,5021097.8
17085,79,12,7709,1820,960,8,1709963.3
31076,16,22,8821,4157,954,10,3112788.8
81924,29,62,2817,7210,755,10,8200485
89829,23,20,4322,6157,732,8,8992972.1
52458,31,82,7768,766,809,8,5253326.3
65639,74,72,2607,8510,579,6,6573646.1
41332,40,90,9941,5595,938,8,4146474.4
45381,65,3,4163,8355,711,7,4543365.6
1981,39,6,722,4156,484,1,198774.8
48178,67,71,4452,3151,870,5,4824962.1
733,86,83,5749,3578,413,5,81775.1
16071,9,66,9680,2539,581,8,1609170.3
21122,99,26,4815,3679,779,6,2113297.6
90072,63,7,6103,7407,375,4,9008547.7
3137,48,26,3238,5632,282,5,320868.7
27286,48,3,4494,959,291,3,2728938.6
37611,47,100,2848,9536,376,6,3766677.6
84697,63,44,3454,4675,511,10,8474975.4
21833,43,26,3826,9886,692,0,2185327.7
74139,47,33,4096,9984,638,0,7421289.2
41050,6,87,4162,1768,756,6,4117975.5
16389,1,94,9963,9515,277,4,1647095.5
72265,69,59,8481,1145,918,6,7236109.5
55752,48,42,829,5952,830,4,5580831.9
42003,27,55,8852,3576,322,4,4202952.8
76453,46,13,8106,9057,241,4,7652064
95771,44,92,1091,5672,382,4,9586445.3
30042,84,65,1586,4054,142,2,3008534.9
80827,51,82,3040,2627,155,6,8083933.6
58109,86,43,1093,5361,375,2,5819714.7
20006,95,13,9833,7526,313,2,2006536.2
57530,72,2,3187,5589,399,5,5755191.1
90929,35,93,4684,6733,696,10,9098666.5
27488,91,36,304,5907,941,2,2755953.8
36904,99,68,4683,5461,527,4,3698721
11202,87,37,9665,4839,929,1,1122248.9
43882,3,97,3001,3084,933,0,4393079.6
62869,18,12,7713,8452,333,9,6288349.5
59437,75,60,1716,534,455,9,5952617.4
88935,8,93,8530,8210,913,0,8901934
83026,68,44,9272,2965,423,8,8305842
19900,67,54,5735,2325,446,4,1996710
41204,1,95,5801,4102,184,7,4126585
94261,94,31,9427,4484,164,0,9429690.8
81511,74,10,4587,457,537,6,8154985.6
59252,15,27,3994,3476,315,7,5931506.4
80067,23,73,5432,4385,260,9,8013211.1
56902,32,50,449,4540,521,5,5694751
10483,46,19,7733,9749,352,9,1055996.1
41987,18,44,9181,6469,454,2,4201481.7
88100,6,70,3085,2155,775,9,8812852
70968,60,16,9015,4686,129,4,7101845.5
67078,21,73,1839,6546,652,2,6717669.3
10637,24,23,9659,8439,677,6,1067665.7
71171,74,43,3187,2449,494,10,7123522.3
82952,31,7,9960,9188,606,0,8299689.5
92335,96,11,8282,4738,283,8,9237950.9
60035,46,77,9398,1135,314,8,6014540.8
95492,65,77,8248,5604,376,10,9563379.7
20587,32,71,8473,7031,638,8,2067398.4
13642,8,96,9863,3993,822,9,1373966.9
38700,98,33,1055,3987,936,3,3874846.2
87991,31,79,3085,2501,351,3,8804814.6
48428,27,9,5459,6096,506,1,4844049
81171,100,10,9872,4823,389,6,8123187
82899,89,23,7445,4622,948,3,8291850.9
47126,76,37,8674,1514,456,3,4720029.5
83064,84,95,4297,6612,669,4,8314535.7
63008,89,12,6145,4547,746,8,6309285.5
23776,31,4,9338,108,547,10,2382847.2
8597,24,27,2408,1292,781,7,867204.8
65896,44,40,202,6398,792,2,6601450.4
47061,85,67,3054,2593,583,1,4713648.8
19341,95,21,7998,4370,101,4,1944096.7
9954,87,32,2265,5296,787,0,999219.1
86810,91,13,5919,9384,660,7,8686680
28062,60,57,3522,1847,243,6,2815267.5
29967,34,22,6133,9598,624,10,3006420.9
72748,23,90,8340,3812,884,2,7280260.6
10132,57,87,9397,5224,642,2,1024313.6
36932,6,93,5408,5439,895,8,3706286
24309,23,28,2055,8197,173,9,2434268.3
19319,18,56,5348,251,220,7,1940995.4
9078,63,48,7745,8737,137,3,909459.4
1407,44,19,3231,9485,757,0,147495.5
38009,2,12,5546,7155,419,6,3801895.8
11688,13,72,8377,2742,460,2,1180015.3
74489,96,86,8704,1119,652,9,7450211.9
91596,30,45,9428,806,468,3,9172881.3
35520,33,50,9326,5021,748,9,3554917.1
3929,60,69,7470,3744,669,0,398629.3
26424,32,7,2246,9861,876,6,2643550
14074,85,78,6987,475,143,3,1421626.3
62598,39,83,4585,7347,405,7,6271214.8
51419,91,12,2145,3160,845,8,5147263.4
71012,61,77,4665,5220,434,6,7108699.4
69866,93,94,7437,3271,270,2,6995283.4
75124,27,20,7236,5625,325,6,7513990.9
73117,64,58,8695,3966,683,0,7317591.4
6086,42,4,8861,4976,348,10,609401.2
62114,85,78,8066,82,972,5,6218248.4
85301,88,50,5153,3018,449,4,8532351.6
24046,29,41,78,6697,681,2,2408555.1
49729,47,74,4841,2955,391,7,4979777.9
96177,51,73,4294,8149,816,3,9620405.7
5279,37,72,9278,7212,591,9,536296.1
64633,20,56,5082,9698,691,8,6472293.2
26229,35,100,3372,255,274,7,2634608.3
92438,35,99,374,2440,160,9,9255862.5
52332,36,33,2097,1463,938,10,5234888.5
64088,52,67,8966,8195,867,3,6417344.1
90832,54,90,8429,8117,185,8,9088841.1
4169,27,30,2774,9439,254,5,419550
18501,63,13,7911,7763,204,1,1855087.4
21413,34,72,1799,2781,607,4,2154718
84077,3,15,7329,2890,323,4,8412538.7
71928,42,94,8349,9002,477,4,7203983.5
44321,86,20,4890,1946,430,7,4434371.9
60249,80,48,8112,9032,175,1,6034593.4
70409,29,52,3809,9017,702,2,7042999.2
86393,19,14,5153,2888,745,6,8643976
96815,44,59,8231,9548,769,8,9693106.4
47136,5,39,2531,4393,645,6,4716725.3
30893,34,14,3587,3946,264,2,3098287.1
91537,18,61,8348,3850,544,0,9157850.3
93064,39,54,9751,2573,705,4,9312597.4
47790,74,29,9988,3317,592,9,4786351.7
90127,19,87,4170,2490,146,9,9022299.5
8751,36,2,7193,9095,617,9,875876.9
90822,23,62,7713,7791,405,5,9091107.7
92194,45,18,9766,2669,263,2,9228451.9
97289,35,25,1575,7032,421,2,9732350.4
73583,55,33,6540,6218,628,6,7362718
25495,57,7,2128,5982,547,6,2553094.1
63283,52,85,8457,3944,656,5,6339337
69048,35,58,6900,1130,729,2,6911450.1
98468,26,20,5451,7769,453,9,9849610.1
54740,77,17,1497,5874,796,1,5477153.8
36378,15,24,3924,5708,613,0,3646213
29576,73,17,1047,6768,740,10,2963025.1
84697,11,47,6045,9909,116,4,8474421.5
94759,28,36,3386,8249,925,9,9483975.6
2346,97,68,5977,1702,970,7,244992
45553,28,22,6510,5721,402,6,4557358.9
52141,63,97,428,6697,725,1,5228398.2
83600,8,65,3026,1456,627,6,8364352.1
