carat;depth;table;price;x;y;z
0.41;62.70;54.00;1115.00;4.79;4.78;3.00
0.41;60.40;58.00;1115.00;4.85;4.79;2.91
0.41;61.40;60.00;1115.00;4.78;4.73;2.92
0.41;62.20;57.00;1115.00;4.78;4.74;2.96
0.41;61.40;56.00;1115.00;4.80;4.77;2.94
0.70;59.20;61.00;1115.00;5.76;5.70;3.39
0.70;63.10;56.00;1115.00;5.60;5.51;3.51
0.70;64.60;59.00;1115.00;5.64;5.48;3.60
0.51;60.60;59.00;1116.00;5.17;5.13;3.12
0.41;62.20;57.00;1116.00;4.76;4.79;2.97
0.40;63.70;58.00;1116.00;4.65;4.68;2.97
0.49;62.50;57.00;1116.00;4.99;5.02;3.13
0.51;61.90;56.00;1116.00;5.13;5.12;3.17
0.51;63.60;57.00;1116.00;5.09;5.04;3.22
0.38;61.30;56.00;1116.00;4.68;4.72;2.88
0.35;62.20;56.00;1116.00;4.53;4.51;2.81
0.35;61.10;56.00;1116.00;4.59;4.54;2.79
0.35;62.00;56.00;1116.00;4.58;4.51;2.82
0.35;60.70;57.00;1116.00;4.57;4.53;2.76
0.35;60.70;59.00;1116.00;4.58;4.55;2.77
0.35;61.00;58.00;1116.00;4.56;4.52;2.77
0.46;61.30;56.00;1116.00;5.02;4.96;3.06
0.35;59.10;59.00;1116.00;4.62;4.59;2.72
0.35;61.40;55.00;1116.00;4.59;4.56;2.81
0.35;60.60;60.00;1116.00;4.57;4.54;2.76
0.35;61.80;55.00;1116.00;4.56;4.54;2.81
0.35;62.30;55.00;1116.00;4.52;4.50;2.81
0.35;62.20;58.00;1116.00;4.52;4.45;2.79
0.62;59.90;65.00;1116.00;5.58;5.50;3.32
0.32;61.10;56.00;1116.00;4.46;4.45;2.72
0.32;60.70;58.00;1116.00;4.47;4.46;2.71
0.47;61.00;59.00;1116.00;5.03;5.00;3.06
0.31;62.20;56.00;1116.00;4.31;4.28;2.67
0.39;58.20;62.00;1117.00;4.77;4.82;2.79
0.58;63.30;58.00;1117.00;5.26;5.29;3.34
0.38;61.00;57.00;1117.00;4.69;4.72;2.87
0.38;63.40;55.00;1117.00;4.67;4.63;2.95
0.38;58.80;61.00;1117.00;4.74;4.71;2.78
0.38;60.20;58.00;1117.00;4.73;4.71;2.84
0.38;61.50;62.00;1117.00;4.63;4.60;2.84
0.38;58.80;61.00;1117.00;4.77;4.72;2.79
0.38;58.70;61.00;1117.00;4.77;4.74;2.79
0.55;62.10;56.00;1117.00;5.25;5.22;3.25
0.38;60.60;57.00;1117.00;4.73;4.70;2.85
0.43;61.50;56.00;1118.00;4.87;4.89;3.00
0.50;60.50;56.00;1118.00;5.17;5.19;3.14
0.38;60.60;59.00;1119.00;4.65;4.62;2.81
0.36;59.00;59.00;1119.00;4.66;4.69;2.76
0.44;60.10;58.00;1119.00;4.92;4.96;2.97
0.51;63.70;56.00;1119.00;5.07;5.10;3.24
0.51;63.40;57.00;1119.00;5.06;5.09;3.22
0.56;61.80;58.00;1119.00;5.27;5.31;3.27
0.50;62.30;56.00;1119.00;5.14;5.09;3.19
0.52;63.70;56.00;1120.00;5.12;5.15;3.27
0.52;61.80;54.00;1120.00;5.15;5.18;3.19
0.52;62.90;56.00;1120.00;5.12;5.15;3.23
0.43;60.60;57.00;1120.00;4.88;4.94;2.97
0.38;61.50;56.00;1120.00;4.68;4.71;2.88
0.30;60.90;56.00;1120.00;4.31;4.33;2.63
0.40;59.70;62.00;1120.00;4.75;4.80;2.85
0.50;62.30;64.00;1121.00;5.10;5.02;3.15
0.50;62.60;58.00;1121.00;5.09;5.03;3.17
0.41;61.10;55.00;1121.00;4.79;4.83;2.94
0.57;62.00;57.00;1121.00;5.30;5.35;3.30
0.51;61.90;55.00;1121.00;5.12;5.14;3.17
0.52;61.50;55.00;1121.00;5.17;5.20;3.19
0.52;61.30;55.00;1121.00;5.18;5.20;3.18
0.52;59.20;60.00;1121.00;5.29;5.21;3.11
0.39;60.90;60.00;1121.00;4.71;4.68;2.86
0.41;61.40;58.00;1122.00;4.76;4.78;2.93
0.50;60.00;54.00;1122.00;5.13;5.20;3.10
0.51;63.40;56.00;1122.00;5.03;5.10;3.21
0.53;63.80;57.00;1122.00;5.12;5.10;3.26
0.53;63.30;56.00;1122.00;5.18;5.12;3.26
0.53;60.90;59.00;1122.00;5.27;5.20;3.19
0.51;62.50;57.00;1122.00;5.10;5.07;3.18
0.31;62.30;57.00;1122.00;4.34;4.30;2.69
0.31;60.80;59.00;1122.00;4.39;4.36;2.66
0.31;61.60;58.00;1122.00;4.37;4.33;2.68
0.50;62.40;69.00;1122.00;5.07;4.99;3.14
0.41;61.80;56.00;1122.00;4.78;4.73;2.94
0.31;62.20;56.00;1122.00;4.34;4.31;2.69
0.34;61.50;59.00;1122.00;4.50;4.47;2.76
0.39;60.20;56.00;1123.00;4.79;4.78;2.88
0.50;58.90;60.00;1123.00;5.20;5.23;3.07
0.40;62.30;58.00;1123.00;4.66;4.72;2.92
0.40;59.90;57.00;1123.00;4.77;4.82;2.87
0.40;62.40;57.00;1123.00;4.74;4.78;2.97
0.40;61.70;58.00;1123.00;4.69;4.71;2.90
0.40;62.10;58.00;1123.00;4.70;4.73;2.93
0.40;60.90;57.00;1123.00;4.76;4.80;2.91
0.40;62.90;56.00;1123.00;4.67;4.71;2.95
0.40;60.90;58.00;1123.00;4.78;4.81;2.92
0.40;62.50;60.00;1123.00;4.66;4.72;2.93
0.40;61.50;58.00;1123.00;4.69;4.74;2.90
0.40;61.60;57.00;1123.00;4.75;4.76;2.93
0.40;61.40;55.00;1123.00;4.72;4.76;2.91
0.40;61.20;56.00;1123.00;4.75;4.79;2.92
0.40;59.20;59.00;1123.00;4.79;4.81;2.84
0.41;61.00;55.00;1123.00;4.80;4.82;2.93
0.41;61.50;57.00;1123.00;4.79;4.82;2.95
0.39;61.70;59.00;1123.00;4.69;4.64;2.88
0.53;62.40;58.00;1124.00;5.15;5.24;3.24
0.44;61.10;57.00;1124.00;4.87;4.92;2.99
0.39;62.20;54.00;1124.00;4.71;4.74;2.94
0.39;62.30;55.00;1124.00;4.67;4.70;2.92
0.39;61.80;55.00;1124.00;4.69;4.73;2.91
0.39;61.70;55.00;1124.00;4.69;4.71;2.90
0.39;62.10;55.00;1124.00;4.69;4.71;2.92
0.37;60.40;58.00;1124.00;4.66;4.61;2.80
0.37;61.20;56.00;1124.00;4.67;4.64;2.85
0.37;61.60;56.00;1124.00;4.63;4.59;2.84
0.37;61.30;56.00;1124.00;4.64;4.60;2.83
0.37;61.00;56.00;1124.00;4.70;4.65;2.85
0.37;61.00;59.00;1124.00;4.63;4.59;2.81
0.50;63.70;61.00;1125.00;5.02;4.99;3.19
0.50;62.90;63.00;1125.00;4.99;4.93;3.12
0.50;59.60;61.00;1125.00;5.15;5.12;3.06
0.51;62.90;56.00;1125.00;5.08;5.06;3.19
0.60;62.20;54.00;1125.00;5.40;5.44;3.37
0.52;61.90;55.00;1125.00;5.17;5.23;3.22
0.64;60.80;56.00;1125.00;5.57;5.61;3.40
0.38;62.00;54.00;1125.00;4.66;4.70;2.90
0.30;61.40;55.00;1125.00;4.36;4.34;2.67
0.40;60.10;58.00;1125.00;4.76;4.72;2.85
0.40;60.80;55.00;1125.00;4.82;4.79;2.92
0.40;60.90;58.00;1125.00;4.79;4.74;2.90
0.40;60.60;60.00;1125.00;4.79;4.75;2.89
0.33;62.30;59.00;492.00;4.39;4.44;2.75
0.33;62.10;58.00;492.00;4.40;4.43;2.74
0.33;61.60;57.00;492.00;4.42;4.45;2.73
0.33;61.10;57.00;492.00;4.47;4.50;2.74
0.33;62.90;56.00;492.00;4.41;4.43;2.78
0.33;59.80;58.00;492.00;4.52;4.54;2.71
0.33;61.30;56.00;492.00;4.46;4.51;2.75
0.33;60.70;56.00;492.00;4.43;4.46;2.70
0.33;61.10;59.00;492.00;4.42;4.45;2.71
0.33;62.00;57.00;492.00;4.45;4.46;2.76
0.37;61.60;56.00;493.00;4.61;4.65;2.85
0.23;61.80;55.00;493.00;3.93;3.96;2.43
0.23;61.90;56.00;493.00;3.94;3.96;2.44
0.31;61.80;55.00;493.00;4.38;4.42;2.72
0.31;61.60;57.00;493.00;4.32;4.35;2.67
0.31;61.90;55.00;493.00;4.38;4.41;2.72
0.31;61.20;56.00;493.00;4.37;4.39;2.68
0.31;62.10;54.00;493.00;4.34;4.36;2.70
0.35;61.20;55.00;494.00;4.56;4.57;2.79
0.32;62.30;54.00;494.00;4.41;4.43;2.75
0.32;60.80;56.00;494.00;4.47;4.48;2.72
0.30;62.20;56.00;495.00;4.25;4.30;2.66
0.30;62.50;54.00;495.00;4.27;4.31;2.68
0.34;61.10;55.00;495.00;4.51;4.55;2.77
0.34;61.50;55.00;495.00;4.53;4.55;2.79
0.30;62.20;54.00;495.00;4.29;4.33;2.68
0.30;60.30;57.00;495.00;4.39;4.36;2.64
0.29;62.10;57.00;496.00;4.20;4.24;2.62
0.27;61.90;55.00;496.00;4.14;4.16;2.57
0.30;61.90;55.00;496.00;4.28;4.31;2.66
0.40;62.10;57.00;1125.00;4.74;4.69;2.93
0.40;63.20;55.00;1125.00;4.73;4.70;2.98
0.40;62.20;56.00;1125.00;4.75;4.70;2.94
0.40;62.30;57.00;1125.00;4.73;4.71;2.94
0.40;62.40;57.00;1125.00;4.73;4.69;2.94
0.40;62.80;56.00;1125.00;4.70;4.67;2.94
0.40;62.20;56.00;1125.00;4.74;4.72;2.94
0.40;62.40;57.00;1125.00;4.74;4.72;2.95
0.40;61.30;55.00;1125.00;4.78;4.75;2.92
0.40;60.30;59.00;1125.00;4.80;4.76;2.88
0.40;60.70;58.00;1125.00;4.81;4.78;2.91
0.40;61.30;60.00;1125.00;4.71;4.66;2.87
0.40;61.60;56.00;1125.00;4.78;4.73;2.93
0.40;61.20;57.00;1125.00;4.77;4.74;2.91
0.40;61.80;56.00;1125.00;4.77;4.74;2.94
0.40;62.00;54.00;1125.00;4.77;4.74;2.95
0.40;60.40;59.00;1125.00;4.81;4.76;2.89
0.40;60.30;58.00;1125.00;4.82;4.80;2.90
0.40;62.80;59.00;1125.00;4.67;4.63;2.92
0.40;62.60;56.00;1125.00;4.72;4.67;2.94
0.40;62.50;58.00;1125.00;4.72;4.69;2.94
0.40;62.30;56.00;1125.00;4.73;4.71;2.94
0.40;62.40;54.00;1125.00;4.75;4.71;2.95
0.40;60.50;61.00;1125.00;4.74;4.72;2.86
0.40;61.20;59.00;1125.00;4.76;4.72;2.90
0.40;61.80;55.00;1125.00;4.76;4.72;2.93
0.40;62.20;55.00;1125.00;4.76;4.72;2.95
0.40;61.70;55.00;1125.00;4.76;4.73;2.93
0.50;59.90;60.00;1125.00;5.22;5.16;3.11
0.40;60.50;57.00;1125.00;4.80;4.76;2.89
0.61;58.10;63.00;1125.00;5.62;5.60;3.26
0.50;60.70;58.00;1125.00;5.13;5.11;3.11
0.36;61.00;56.00;1126.00;4.57;4.61;2.80
0.42;61.60;56.00;1126.00;4.84;4.87;2.99
0.39;59.50;58.00;1126.00;4.77;4.74;2.83
0.50;61.00;57.00;1127.00;5.13;5.15;3.13
0.53;61.60;56.60;1127.00;5.19;5.21;3.21
0.45;64.10;58.80;1127.00;4.79;4.86;3.09
0.53;63.00;60.00;1127.00;5.11;5.14;3.23
0.39;57.10;61.00;1127.00;4.83;4.88;2.77
0.56;61.00;57.00;1127.00;5.34;5.32;3.25
0.50;61.40;63.00;1128.00;5.06;5.10;3.12
0.40;61.70;57.00;1128.00;4.72;4.75;2.92
0.40;61.50;56.00;1128.00;4.73;4.77;2.92
0.40;62.00;61.00;1128.00;4.70;4.72;2.92
0.51;61.80;65.00;1128.00;5.07;5.02;3.12
0.51;61.30;61.00;1128.00;5.13;5.15;3.15
0.54;63.00;57.00;1129.00;5.17;5.21;3.27
0.45;61.80;58.00;1129.00;4.90;4.94;3.04
0.39;61.10;59.00;1129.00;4.68;4.74;2.88
0.33;61.80;58.00;1129.00;4.40;4.43;2.73
0.33;61.90;57.00;1129.00;4.41;4.45;2.74
0.33;60.80;58.00;1129.00;4.46;4.49;2.72
0.39;61.40;54.00;1129.00;4.70;4.73;2.90
0.51;61.50;55.00;1129.00;5.16;5.18;3.18
0.51;63.60;54.00;1129.00;5.08;5.05;3.22
0.43;62.00;55.00;1129.00;4.85;4.83;3.00
0.43;61.20;58.00;1129.00;4.88;4.83;2.97
0.43;61.90;55.00;1129.00;4.86;4.84;3.00
0.43;60.90;57.00;1129.00;4.90;4.85;2.97
0.43;60.10;57.00;1129.00;4.91;4.88;2.94
0.43;62.30;60.00;1129.00;4.85;4.78;3.00
0.43;62.20;55.00;1129.00;4.84;4.81;3.00
0.43;61.40;55.00;1129.00;4.88;4.83;2.98
0.43;62.50;58.00;1129.00;4.85;4.78;3.01
0.43;61.00;57.00;1129.00;4.89;4.84;2.97
0.43;59.90;58.00;1129.00;4.93;4.89;2.94
0.43;62.20;61.00;1129.00;4.83;4.75;2.98
0.43;60.70;58.00;1129.00;4.88;4.84;2.95
0.43;60.70;57.00;1129.00;4.91;4.88;2.97
0.43;60.20;59.00;1129.00;4.92;4.88;2.95
0.43;61.80;56.00;1129.00;4.83;4.81;2.98
0.43;62.00;55.00;1129.00;4.86;4.81;3.00
0.30;62.10;59.00;1130.00;4.27;4.29;2.66
0.51;63.30;56.00;1130.00;5.08;5.12;3.23
0.34;61.80;55.00;1130.00;4.46;4.48;2.76
0.33;61.30;56.00;1130.00;4.43;4.48;2.73
0.33;61.60;55.00;1130.00;4.44;4.46;2.74
0.50;61.90;54.00;1130.00;5.12;5.16;3.18
0.46;61.10;55.00;1130.00;4.97;5.01;3.05
0.48;60.30;60.70;1130.00;5.06;5.11;3.06
0.41;60.00;61.00;1130.00;4.86;4.78;2.89
0.42;61.60;59.00;1131.00;4.83;4.84;2.98
0.43;62.30;58.00;1131.00;4.78;4.82;2.99
0.39;60.80;55.00;1131.00;4.73;4.77;2.89
0.54;59.40;65.00;1131.00;5.31;5.22;3.13
0.36;61.00;55.00;1131.00;4.60;4.62;2.81
0.56;61.40;56.00;1131.00;5.32;5.34;3.27
0.51;62.10;54.00;1131.00;5.12;5.16;3.19
0.36;61.70;55.00;1131.00;4.58;4.60;2.83
0.30;60.70;56.00;1131.00;4.35;4.38;2.65
0.38;62.10;55.00;1131.00;4.66;4.63;2.89
0.53;59.40;60.00;1132.00;5.24;5.26;3.12
0.53;63.70;55.00;1132.00;5.12;5.15;3.27
0.53;62.50;57.00;1132.00;5.11;5.17;3.21
0.42;62.00;55.00;1132.00;4.81;4.84;2.99
0.42;61.70;57.00;1132.00;4.80;4.82;2.97
0.42;61.80;56.00;1132.00;4.82;4.86;2.99
0.42;59.60;59.00;1132.00;4.90;4.96;2.94
0.53;63.90;55.00;1132.00;5.14;5.19;3.30
0.53;60.50;60.00;1132.00;5.19;5.23;3.15
0.53;59.90;57.00;1132.00;5.25;5.30;3.16
0.58;62.20;54.00;1132.00;5.35;5.39;3.34
0.40;60.80;56.00;1133.00;4.78;4.82;2.92
0.47;62.80;56.00;1133.00;4.96;4.93;3.11
0.50;59.30;58.00;1133.00;5.19;5.24;3.09
0.50;60.90;61.00;1133.00;5.06;5.15;3.11
0.34;61.70;56.00;1133.00;4.46;4.48;2.76
0.38;62.20;54.10;1133.00;4.63;4.65;2.89
0.34;61.70;57.00;1133.00;4.49;4.52;2.78
0.34;61.50;56.00;1133.00;4.47;4.50;2.76
0.34;62.40;55.00;1133.00;4.45;4.49;2.79
0.55;60.40;58.00;1133.00;5.29;5.34;3.21
0.54;61.80;54.00;1133.00;5.23;5.25;3.24
0.54;61.80;54.00;1133.00;5.24;5.28;3.25
0.54;62.30;58.00;1133.00;5.17;5.20;3.23
0.31;61.90;56.00;1133.00;4.37;4.35;2.70
0.31;61.00;59.00;1133.00;4.39;4.36;2.67
0.41;63.10;58.00;1133.00;4.75;4.72;2.99
0.57;65.80;58.00;1133.00;5.20;5.10;3.39
0.55;58.40;61.00;1134.00;5.37;5.31;3.12
0.55;61.30;55.00;1134.00;5.30;5.33;3.26
0.55;61.70;55.00;1134.00;5.29;5.31;3.27
0.55;61.50;54.00;1134.00;5.30;5.33;3.27
0.55;64.10;54.00;1134.00;5.21;5.18;3.33
0.63;59.90;64.00;1134.00;5.63;5.58;3.36
0.58;62.00;57.00;1134.00;5.35;5.29;3.30
0.50;61.40;58.00;1134.00;5.14;5.09;3.15
0.70;56.50;57.00;1134.00;5.97;5.86;3.33
0.70;64.90;59.00;1134.00;5.58;5.53;3.61
0.50;67.10;58.00;1134.00;4.94;4.89;3.30
0.50;66.60;58.00;1134.00;4.95;4.84;3.26
0.50;65.30;58.00;1134.00;4.99;4.91;3.23
0.70;63.80;60.00;1134.00;5.64;5.45;3.54
0.43;60.80;57.00;1135.00;4.90;4.87;2.97
0.54;63.20;57.00;1135.00;5.17;5.21;3.28
0.45;61.20;56.00;1135.00;4.91;4.96;3.02
0.42;61.00;56.00;1135.00;4.79;4.82;2.93
0.40;60.20;63.00;1135.00;4.74;4.80;2.87
0.40;61.90;56.00;1136.00;4.74;4.79;2.95
0.47;61.70;57.00;1136.00;4.99;5.03;3.09
0.42;61.60;56.00;1136.00;4.83;4.85;2.98
0.50;65.50;56.00;1136.00;4.90;4.99;3.24
0.50;66.30;55.00;1136.00;4.86;4.91;3.24
0.36;62.20;55.00;1137.00;4.57;4.62;2.86
0.55;63.30;54.00;1138.00;5.21;5.24;3.31
0.50;63.00;56.00;1138.00;5.07;5.02;3.18
0.36;61.40;55.90;1138.00;4.58;4.62;2.82
0.52;61.80;58.00;1138.00;5.17;5.21;3.21
0.70;65.30;59.00;1138.00;5.50;5.47;3.58
0.50;60.20;64.00;1138.00;5.11;5.04;3.05
0.52;61.60;57.00;1138.00;5.20;5.15;3.19
0.40;63.80;57.00;1138.00;4.72;4.69;3.00
0.70;61.60;56.00;1138.00;5.80;5.63;3.52
0.70;59.70;59.00;1138.00;5.76;5.57;3.39
0.70;62.10;66.00;1138.00;5.56;5.52;3.44
0.40;62.30;55.00;1139.00;4.73;4.77;2.95
0.51;61.10;56.00;1139.00;5.18;5.21;3.17
0.46;63.00;57.00;1139.00;4.93;4.79;3.06
0.36;61.40;56.00;1140.00;4.60;4.62;2.83
0.51;63.30;56.00;1140.00;5.02;5.06;3.19
0.76;64.50;57.00;1140.00;5.79;5.76;3.73
0.31;60.70;57.00;1140.00;4.41;4.39;2.67
0.31;60.60;56.00;1140.00;4.44;4.41;2.68
0.32;61.50;56.00;1140.00;4.43;4.45;2.73
0.50;62.20;57.00;1140.00;5.07;5.09;3.16
0.50;62.40;56.00;1140.00;5.07;5.09;3.17
0.50;62.10;58.00;1140.00;5.04;5.07;3.14
0.50;62.50;57.00;1140.00;5.06;5.08;3.17
0.50;62.00;56.00;1140.00;5.08;5.11;3.16
0.53;57.90;58.00;1140.00;5.34;5.39;3.11
0.38;62.50;56.00;1140.00;4.67;4.64;2.91
0.32;61.80;56.00;1140.00;4.41;4.39;2.72
0.32;61.50;57.00;1140.00;4.45;4.43;2.73
0.32;61.80;56.00;1140.00;4.41;4.39;2.72
0.32;61.30;57.00;1140.00;4.42;4.39;2.70
0.32;61.90;56.00;1140.00;4.39;4.36;2.71
0.38;62.20;57.00;1140.00;4.66;4.63;2.89
0.32;61.70;55.00;1140.00;4.44;4.41;2.73
0.38;62.00;55.00;1140.00;4.68;4.64;2.89
0.38;61.60;57.00;1140.00;4.73;4.65;2.89
0.38;61.90;60.00;1140.00;4.66;4.62;2.87
0.38;62.40;59.00;1140.00;4.63;4.60;2.88
0.64;57.30;64.00;1140.00;5.75;5.69;3.28
0.38;61.20;58.00;1140.00;4.68;4.63;2.85
0.52;59.60;60.00;1141.00;5.17;5.14;3.07
0.52;60.70;56.00;1141.00;5.19;5.23;3.16
0.53;60.50;60.00;1141.00;5.21;5.24;3.16
0.53;63.40;56.00;1141.00;5.16;5.18;3.28
0.53;63.20;54.00;1141.00;5.16;5.19;3.27
0.55;60.70;56.00;1141.00;5.32;5.38;3.25
0.33;61.80;55.00;1141.00;4.44;4.46;2.75
0.52;61.60;57.00;1141.00;5.16;5.19;3.19
0.64;64.70;54.00;1141.00;5.39;5.43;3.50
0.50;57.10;63.00;1141.00;5.23;5.27;3.00
0.50;60.20;61.00;1141.00;5.16;5.14;3.10
0.50;65.20;57.00;1141.00;4.96;4.91;3.22
0.40;63.80;56.00;1142.00;4.68;4.72;3.00
0.42;62.10;55.00;1142.00;4.79;4.81;2.98
0.42;59.60;59.00;1142.00;4.83;4.86;2.89
0.42;61.10;57.00;1142.00;4.82;4.84;2.95
0.42;60.60;57.00;1142.00;4.82;4.85;2.93
0.42;61.70;59.00;1142.00;4.78;4.82;2.96
0.42;61.30;57.00;1142.00;4.80;4.82;2.95
0.42;60.30;59.00;1142.00;4.83;4.86;2.92
0.42;61.60;56.00;1142.00;4.83;4.85;2.98
0.42;61.70;57.00;1142.00;4.78;4.81;2.96
0.42;62.20;56.00;1142.00;4.79;4.82;2.99
0.53;61.70;56.00;1142.00;5.23;5.24;3.23
0.42;62.00;58.00;1142.00;4.82;4.79;2.98
0.37;61.40;58.00;1142.00;4.65;4.63;2.85
0.42;62.40;55.00;1142.00;4.80;4.79;2.99
0.43;60.70;57.00;1143.00;4.87;4.89;2.96
0.41;63.30;55.00;1143.00;4.70;4.74;2.99
0.47;61.80;58.00;1143.00;4.94;4.99;3.07
0.44;61.30;55.00;1143.00;4.92;4.94;3.02
0.61;62.00;55.00;1143.00;5.45;5.48;3.39
0.54;62.60;58.00;1143.00;5.22;5.16;3.25
0.56;59.50;57.00;1144.00;5.40;5.43;3.22
0.41;61.20;56.00;1144.00;4.82;4.89;2.97
0.45;58.60;62.20;1144.00;5.00;5.05;2.95
0.45;57.60;62.50;1144.00;5.05;5.09;2.91
0.55;59.60;57.00;1145.00;5.34;5.39;3.20
0.40;63.30;57.00;1145.00;4.68;4.70;2.97
0.50;57.90;62.00;1145.00;5.18;5.21;3.01
0.40;61.60;56.00;1145.00;4.74;4.77;2.93
0.44;60.90;56.00;1145.00;4.90;4.96;3.00
0.48;61.60;55.00;1145.00;5.06;5.10;3.13
0.37;61.60;56.00;1145.00;4.65;4.61;2.85
0.37;61.00;60.00;1145.00;4.64;4.61;2.82
0.52;61.10;57.00;1146.00;5.20;5.24;3.19
0.51;64.20;56.00;1146.00;5.02;5.05;3.23
0.51;61.30;57.00;1146.00;5.16;5.19;3.17
0.52;61.80;57.00;1146.00;5.14;5.18;3.19
0.50;62.40;56.00;1147.00;5.08;5.12;3.18
0.58;59.50;62.00;1147.00;5.41;5.44;3.23
0.50;64.00;56.00;1147.00;5.03;4.90;3.18
0.52;64.30;61.00;1147.00;5.01;4.97;3.21
0.54;61.50;56.00;1147.00;5.24;5.26;3.23
0.54;62.50;56.00;1147.00;5.20;5.23;3.26
0.70;68.60;57.00;1147.00;5.46;5.34;3.71
0.72;65.10;57.00;1147.00;5.65;5.55;3.65
0.50;60.00;55.00;1148.00;5.20;5.23;3.13
0.38;62.50;60.00;1148.00;4.61;4.64;2.89
0.43;61.50;55.00;1148.00;4.85;4.88;2.99
0.39;61.70;57.00;1148.00;4.68;4.71;2.89
0.51;62.10;56.00;1148.00;5.10;5.13;3.18
0.34;60.70;57.00;1148.00;4.53;4.50;2.74
0.36;62.50;60.00;1148.00;4.53;4.49;2.82
0.36;61.00;59.00;1148.00;4.60;4.55;2.79
0.36;61.60;55.00;1148.00;4.59;4.57;2.82
0.41;59.70;60.00;1148.00;4.85;4.83;2.89
0.35;59.00;61.00;1148.00;4.64;4.62;2.73
0.61;60.80;58.00;1149.00;5.46;5.49;3.33
0.55;63.60;57.00;1149.00;5.15;5.19;3.29
0.45;63.70;61.00;1149.00;4.81;4.73;3.04
0.42;61.90;56.00;1150.00;4.80;4.85;2.98
0.52;61.30;56.00;1150.00;5.19;5.22;3.19
0.41;59.20;63.00;1150.00;4.82;4.87;2.87
0.40;61.40;57.00;1150.00;4.78;4.75;2.92
0.57;61.10;61.00;1151.00;5.34;5.37;3.27
0.41;61.30;54.00;1151.00;4.80;4.83;2.95
0.41;62.20;54.00;1151.00;4.76;4.79;2.97
0.41;62.90;57.00;1151.00;4.73;4.75;2.98
0.41;61.70;55.00;1151.00;4.77;4.79;2.95
0.41;61.00;57.00;1151.00;4.78;4.82;2.93
0.41;61.80;57.00;1151.00;4.75;4.80;2.95
0.41;62.00;56.00;1151.00;4.78;4.80;2.97
0.41;60.00;59.00;1151.00;4.83;4.84;2.90
0.41;60.30;60.00;1151.00;4.74;4.78;2.87
0.41;62.80;57.00;1151.00;4.73;4.76;2.98
0.41;61.80;55.00;1151.00;4.76;4.78;2.95
0.41;61.00;61.00;1151.00;4.72;4.75;2.89
0.41;62.10;56.00;1151.00;4.77;4.80;2.97
0.41;62.10;55.00;1151.00;4.74;4.79;2.96
0.41;59.90;59.00;1151.00;4.79;4.83;2.88
0.52;61.40;57.00;1151.00;5.17;5.21;3.19
0.57;61.50;55.00;1151.00;5.35;5.38;3.30
0.43;61.90;55.00;1151.00;4.87;4.89;3.02
0.52;63.00;55.00;1151.00;5.14;5.12;3.23
0.52;63.10;56.00;1151.00;5.12;5.08;3.22
0.40;61.40;56.00;1152.00;4.80;4.75;2.93
0.40;58.30;59.00;1152.00;4.90;4.88;2.85
0.53;61.70;60.00;1152.00;5.17;5.21;3.20
0.48;60.40;62.00;1152.00;5.07;5.03;3.05
0.52;62.30;54.00;1152.00;5.17;5.20;3.23
0.52;61.80;54.00;1152.00;5.16;5.20;3.20
0.50;62.40;52.00;1153.00;5.10;5.15;3.20
0.50;62.30;58.00;1153.00;5.06;5.08;3.16
0.54;60.40;59.00;1153.00;5.24;5.29;3.18
0.50;62.10;57.00;1153.00;5.05;5.09;3.15
0.40;61.90;56.00;1153.00;4.72;4.75;2.93
0.41;60.70;58.00;1153.00;4.83;4.79;2.92
0.41;59.80;61.00;1153.00;4.85;4.79;2.88
0.41;60.00;58.00;1153.00;4.83;4.80;2.89
0.41;60.10;58.00;1153.00;4.84;4.81;2.90
0.41;59.90;58.00;1153.00;4.88;4.83;2.91
0.41;61.40;57.00;1153.00;4.82;4.79;2.95
0.41;60.60;59.00;1153.00;4.80;4.77;2.90
0.41;61.90;59.00;1153.00;4.80;4.77;2.96
0.29;60.60;59.00;496.00;4.31;4.37;2.63
0.30;63.10;58.00;496.00;4.30;4.22;2.69
0.28;62.20;55.00;497.00;4.21;4.24;2.63
0.28;62.20;54.00;497.00;4.21;4.24;2.63
0.28;62.00;55.00;497.00;4.21;4.24;2.62
0.28;61.80;57.00;497.00;4.20;4.22;2.60
0.37;60.50;57.00;497.00;4.63;4.66;2.81
0.34;64.50;57.00;497.00;4.38;4.36;2.82
0.30;62.50;61.00;497.00;4.29;4.26;2.67
0.38;62.50;57.00;497.00;4.61;4.64;2.89
0.32;60.70;62.00;497.00;4.40;4.43;2.68
0.23;61.70;55.00;498.00;3.99;4.05;2.48
0.23;63.00;58.00;498.00;3.92;3.95;2.48
0.23;60.70;58.00;498.00;3.96;4.01;2.42
0.24;61.20;56.00;498.00;3.99;4.02;2.45
0.29;62.80;55.00;498.00;4.24;4.27;2.67
0.23;60.90;57.00;498.00;3.96;3.99;2.42
0.23;61.50;55.00;498.00;3.93;3.97;2.43
0.23;61.90;55.00;498.00;3.94;3.97;2.45
0.29;61.80;57.00;498.00;4.27;4.31;2.64
0.31;62.10;53.00;498.00;4.34;4.36;2.70
0.33;61.60;56.00;498.00;4.43;4.46;2.74
0.27;61.70;61.00;498.00;4.10;4.14;2.54
0.25;61.40;62.00;498.00;4.03;4.05;2.48
0.23;56.30;62.00;498.00;4.10;4.11;2.31
0.33;62.10;56.00;499.00;4.44;4.45;2.76
