id;host_id;latitude;longitude;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;;;;;;;
32821152;96773131;4.072.848;-7.400.269;300;1;8;22/06/2019;2.96;1;192;;;;;;;
32821769;229496718;4.076.649;-7.398.727;489;3;10;14/06/2019;2.68;1;81;;;;;;;
32822073;246422621;4.070.966;-7.401.644;69;2;3;15/04/2019;0.93;1;2;;;;;;;
32822356;222476614;4.074.434;-7.397.758;53;2;2;26/06/2019;0.59;3;297;;;;;;;
32826893;34780853;4.073.885;-7.398.786;99;1;2;24/05/2019;1.13;1;13;;;;;;;
32828305;25059364;4.074.138;-7.398.168;115;1;19;23/06/2019;6.63;3;37;;;;;;;
32828362;246960941;4.077.041;-7.399.242;150;2;0;;;1;88;;;;;;;
32828462;25059364;4.074.056;-7.398.077;69;1;24;01/07/2019;6.43;3;35;;;;;;;
32831206;190921808;4.075.378;-739.955;99;7;4;07/06/2019;1.69;47;318;;;;;;;
32833064;6447195;4.070.754;-7.394.151;42;3;3;26/06/2019;1.3;2;5;;;;;;;
32834210;2279174;407.494;-739.784;220;30;6;08/06/2019;1.94;1;135;;;;;;;
32834423;4094038;4.071.036;-7.394.053;65;2;13;01/06/2019;3.25;4;25;;;;;;;
32835357;;;;;;;;;;;;;;;;;
32836385;10337544;4.069.258;-7.397.285;105;1;12;10/06/2019;3.87;1;0;;;;;;;
32837714;100112994;4.075.074;-7.393.648;79;2;15;02/07/2019;3.95;2;37;;;;;;;
32837987;43207895;4.068.851;-7.395.174;60;3;3;15/06/2019;0.82;2;197;;;;;;;
32838270;246225955;407.515;-7.397.206;488;2;0;;;1;65;;;;;;;
32838331;3003330;4.068.989;-7.394.469;95;2;5;18/06/2019;2.5;3;0;;;;;;;
32838697;202350344;4.076.091;-7.388.686;45;2;11;01/07/2019;3.67;2;294;;;;;;;
32839377;2370813;4.067.757;-7.398.845;139;2;19;01/07/2019;4.96;2;209;;;;;;;
32839529;29927802;4.064.217;-739.714;56;1;7;20/06/2019;1.86;1;0;;;;;;;
32840036;64783050;4.073.379;-7.397.754;55;1;4;26/03/2019;0.97;1;1;;;;;;;
32840500;55025690;4.071.468;-7.395.825;68;1;7;08/06/2019;2.23;1;0;;;;;;;
32840626;219517861;40.706;-7.401.068;221;2;10;12/06/2019;2.78;327;354;;;;;;;
32841296;;;;;;;;;;;;;;;;;
32841690;233227636;406.246;-7.392.709;40;1;1;04/06/2019;0.83;2;37;;;;;;;
32841707;247064022;4.074.551;-7.382.662;189;3;10;01/07/2019;2.68;1;51;;;;;;;
32842295;233227636;4.062.646;-7.392.754;40;1;16;22/06/2019;5.05;2;151;;;;;;;
32843454;247072396;4.077.085;-7.394.933;250;2;1;21/04/2019;0.38;1;0;;;;;;;
32844039;105225699;4.076.177;-7.379.415;135;3;12;05/07/2019;3.13;2;178;;;;;;;
32844072;80933709;4.076.292;-7.387.906;55;3;2;22/06/2019;2;2;37;;;;;;;
32844370;4087531;4.076.414;-7.398.652;169;3;0;;;1;0;;;;;;;
32844387;46231814;4.072.423;-7.398.816;100;3;26;25/06/2019;7.88;3;220;;;;;;;
32844588;244370442;4.076.035;-7.398.587;324;1;13;18/06/2019;5.42;7;331;;;;;;;
32844884;244217586;4.070.949;-7.379.304;90;1;0;;;1;0;;;;;;;
32845010;139238261;4.073.566;-7.379.059;95;3;17;07/07/2019;4.51;1;329;;;;;;;
32845131;74205904;4.079.368;-7.394.294;75;2;3;05/05/2019;0.89;1;0;;;;;;;
32845242;111723;4.077.248;-7.391.665;140;2;1;06/05/2019;0.47;1;3;;;;;;;
32845331;242924411;4.068.573;-739.527;90;1;14;24/06/2019;3.59;5;63;;;;;;;
32845516;242924411;4.068.543;-7.395.415;90;1;14;20/06/2019;3.39;5;55;;;;;;;
32845716;1019963;4.071.565;-7.395.837;223;2;17;03/07/2019;4.47;1;310;;;;;;;
32846103;247104282;4.068.391;-7.391.721;150;1;4;02/06/2019;1.26;2;267;;;;;;;
32847003;;;;;;;;;;;;;;;;;
"Is your home away from home""";Denise;-7.392.962;Private room;5;2;15/06/2019;1.54;7;308;;;;;;;;
32847146;37703550;4.084.751;-7.393.864;45;2;1;13/04/2019;0.34;1;35;;;;;;;
32847511;247118366;4.076.195;-7.398.771;260;2;14;14/06/2019;4.24;1;212;;;;;;;
32848199;246910562;4.063.238;-7.402.382;53;1;22;26/06/2019;5.32;1;83;;;;;;;
32848619;39890192;408.022;-7.396.483;97;15;0;;;12;179;;;;;;;
32854456;22171095;4.076.235;-7.392.138;140;2;16;14/06/2019;4.21;2;79;;;;;;;
32856048;107434423;407.304;-7.400.301;321;30;0;;;232;310;;;;;;;
32857508;247189581;4.068.637;-7.397.431;25;2;8;14/06/2019;1.95;5;32;;;;;;;
32857674;242924411;4.068.533;-7.395.278;104;1;15;20/06/2019;3.66;5;48;;;;;;;
32857918;129047499;4.076.926;-7.398.746;95;1;14;10/06/2019;3.5;1;7;;;;;;;
32858018;242924411;4.068.571;-7.395.265;90;1;10;07/06/2019;2.42;5;50;;;;;;;
32858895;8454981;4.075.658;-7.399.734;150;3;7;13/06/2019;1.98;1;0;;;;;;;
32859066;171636572;4.068.881;-7.391.992;50;5;18;16/06/2019;7.01;1;12;;;;;;;
32860008;10283936;4.069.148;-7.394.994;300;5;1;28/04/2019;0.42;1;4;;;;;;;
32860550;247212166;4.081.058;-739.069;80;5;0;;;1;179;;;;;;;
32861073;173685298;4.075.628;-7.397.072;375;1;2;04/06/2019;1.13;11;179;;;;;;;
32862140;17842449;4.074.068;-7.397.848;40;30;0;;;1;83;;;;;;;
32864955;235905088;408.022;-739.666;325;7;8;22/06/2019;2.53;1;176;;;;;;;
32864985;157422070;4.078.493;-7.397.294;175;5;7;02/07/2019;2.44;1;19;;;;;;;
32865017;141645843;40.681;-7.379.592;33;1;3;23/05/2019;0.74;2;189;;;;;;;
32865372;3179866;4.068.816;-7.378.974;170;3;8;17/06/2019;2.79;2;336;;;;;;;
32865732;11175;406.622;-7.396.208;130;30;0;;;1;129;;;;;;;
32866480;1159268;4.071.614;-7.399.047;200;2;0;;;1;0;;;;;;;
32866678;219517861;4.074.896;-7.397.521;212;29;0;;;327;330;;;;;;;
32867399;247189581;406.865;-739.729;38;2;3;19/05/2019;0.81;5;31;;;;;;;
32869060;33607268;4.076.575;-7.398.938;110;1;14;29/05/2019;3.65;1;0;;;;;;;
32869379;9773038;4.069.271;-7.393.799;42;5;3;11/05/2019;0.76;3;23;;;;;;;
32870169;60668386;4.073.341;-7.400.444;197;2;3;27/06/2019;3;1;2;;;;;;;
32870748;246865215;4.072.136;-7.395.532;160;2;1;27/04/2019;0.41;1;350;;;;;;;
32871846;18170444;4.068.133;-7.399.944;80;2;20;23/06/2019;5.5;2;154;;;;;;;
32872356;243875619;4.068.725;-7.394.625;48;1;20;07/07/2019;5.04;2;242;;;;;;;
32872437;145984241;4.075.492;-7.391.548;100;4;0;;;1;114;;;;;;;
32873781;211280779;4.068.779;-7.392.131;125;1;0;;;1;116;;;;;;;
32874495;55586606;4.075.493;-7.399.676;200;2;8;12/06/2019;2.4;1;0;;;;;;;
32874857;247335568;4.074.881;-7.394.316;130;3;1;10/05/2019;0.5;7;24;;;;;;;
32875637;118403993;4.072.124;-7.395.984;400;2;10;19/06/2019;2.63;2;351;;;;;;;
32876011;59583716;4.076.174;-7.396.625;90;3;1;12/03/2019;0.25;1;8;;;;;;;
32876527;71968525;4.062.688;-7.399.795;50;3;1;13/03/2019;0.25;1;177;;;;;;;
32884159;238544255;4.068.274;-7.391.272;45;1;5;01/06/2019;1.28;1;37;;;;;;;
32884505;158872351;4.068.845;-739.439;55;1;7;10/06/2019;2.56;1;0;;;;;;;
32885270;2938649;4.074.184;-739.981;180;7;3;26/06/2019;2.31;1;0;;;;;;;
32886217;247411073;4.067.041;-739.463;239;1;1;19/05/2019;0.58;1;364;;;;;;;
32886361;169587048;4.068.258;-7.387.731;50;7;1;13/05/2019;0.52;2;365;;;;;;;
32886967;203890641;4.077.558;-7.390.941;50;3;13;24/06/2019;3.71;2;220;;;;;;;
32888484;82190014;4.066.346;-7.393.572;149;3;1;09/06/2019;1;1;170;;;;;;;
32890197;175413;4.069.835;-7.393.258;33;2;3;31/03/2019;0.75;1;188;;;;;;;
32890299;244544373;4.063.894;-7.408.069;100;1;1;24/06/2019;1;2;365;;;;;;;
32890531;219517861;4.075.544;-739.829;177;29;0;;;327;354;;;;;;;
32890591;247446830;4.082.757;-7.394.915;64;2;15;07/07/2019;3.78;2;48;;;;;;;
32890647;17827404;4.076.449;-7.391.996;30;1;7;28/06/2019;4.12;1;320;;;;;;;
32891080;242296495;4.064.922;-7.393.301;35;1;31;05/07/2019;8.02;3;66;;;;;;;
32891427;160356;4.072.504;-7.398.327;68;1;31;03/07/2019;7.69;4;94;;;;;;;
32891722;247453895;4.074.367;-7.397.551;44;2;3;03/06/2019;0.79;3;324;;;;;;;
32892358;43207895;406.901;-7.395.139;60;2;1;15/05/2019;0.54;2;189;;;;;;;
32892533;219517861;4.075.731;-7.398.326;177;29;1;13/06/2019;1;327;343;;;;;;;
32892576;187487947;4.073.304;-7.395.491;50;1;8;20/05/2019;2.47;6;0;;;;;;;
32892634;244330525;4.072.055;-7.395.825;300;2;0;;;1;95;;;;;;;
32892845;75064270;4.070.937;-7.400.531;300;3;0;;;2;365;;;;;;;
32893084;244096292;4.065.813;-7.395.788;400;1;0;;;1;0;;;;;;;
32893569;;;;;;;;;;;;;;;;;
"NEAR TO YANKE STADIUM""";Karla;-7.392.031;Private room;1;9;01/07/2019;3.38;1;176;;;;;;;;
32894176;9581668;4.073.882;-7.398.291;219;1;18;02/07/2019;4.46;1;292;;;;;;;
32894678;9864136;4.068.624;-739.144;80;30;2;31/05/2019;0.5;26;317;;;;;;;
32894721;206695257;4.071.324;-7.373.318;70;1;4;23/06/2019;1.6;1;88;;;;;;;
32896994;184750740;4.082.398;-7.390.894;77;1;0;;;4;90;;;;;;;
32897532;184750740;4.082.575;-7.390.993;80;1;0;;;4;365;;;;;;;
32897709;5365438;4.070.235;-7.392.892;50;3;1;05/06/2019;0.88;1;0;;;;;;;
32897839;20012998;4.068.224;-7.392.097;60;3;4;06/07/2019;2.22;2;316;;;;;;;
32898133;49164956;4.067.721;-7.391.404;47;30;0;;;5;317;;;;;;;
32898150;232665281;4.082.913;-7.392.236;50;1;7;23/06/2019;1.84;1;265;;;;;;;
32900798;21967943;407.006;-7.393.018;95;1;6;10/05/2019;1.58;1;0;;;;;;;
32901262;247538066;4.075.196;-7.386.893;260;2;14;02/07/2019;5;1;32;;;;;;;
32908284;33514370;4.066.066;-7.394.458;159;3;16;30/06/2019;5.78;1;10;;;;;;;
32912783;113295877;4.063.476;-740.894;55;3;3;30/06/2019;1.11;3;61;;;;;;;
32914064;247628698;4.076.094;-7.399.129;120;4;8;16/06/2019;3;2;275;;;;;;;
32915389;246459949;4.063.189;-7.402.322;135;1;14;14/06/2019;3.59;1;271;;;;;;;
32915674;4534893;4.076.219;-7.398.564;325;2;16;28/06/2019;4.57;4;304;;;;;;;
32915763;247644516;4.068.443;-7.393.167;190;2;5;17/06/2019;2.94;1;86;;;;;;;
32916183;1190978;4.082.195;-7.395.572;52;30;1;21/06/2019;1;2;365;;;;;;;
32916190;76394560;4.070.311;-7.392.514;60;1;12;16/06/2019;3.64;1;9;;;;;;;
32916378;247649713;4.076.142;-7.396.493;199;1;1;17/03/2019;0.26;1;5;;;;;;;
32917116;129412544;40.711;-7.396.218;200;180;0;;;1;365;;;;;;;
32917795;;;;;;;;;;;;;;;;;
32917917;247662050;4.068.355;-738.765;60;1;1;18/05/2019;0.57;1;89;;;;;;;
32918029;197516314;4.063.517;-7.413.352;52;1;3;28/06/2019;0.93;3;365;;;;;;;
32918155;;;;;;;;;;;;;;;;;
32919210;245258532;40.713;-7.383.101;45;2;16;05/07/2019;4.1;2;6;;;;;;;
32919247;247673988;4.069.872;-7.393.461;49;1;18;02/07/2019;4.74;2;158;;;;;;;
32919980;247673988;4.069.929;-7.393.602;55;1;16;02/07/2019;4.36;2;169;;;;;;;
32920030;245258532;4.071.222;-7.383.297;35;2;2;24/06/2019;2;2;34;;;;;;;
32920121;85488730;4.069.825;-7.393.029;60;2;4;24/05/2019;1;1;61;;;;;;;
32920999;3228429;4.082.791;-7.394.752;65;2;6;02/07/2019;2.07;1;72;;;;;;;
32921148;136010789;4.069.387;-7.391.826;33;30;0;;;2;54;;;;;;;
32921617;168891738;4.082.661;-738.571;100;2;16;30/06/2019;4.32;2;161;;;;;;;
32922087;53725579;4.084.505;-7.393.779;45;1;23;20/06/2019;5.95;3;217;;;;;;;
32922463;7752638;406.417;-7.401.892;95;2;0;;;1;137;;;;;;;
32923358;11018124;4.078.812;-7.397.091;175;2;0;;;1;66;;;;;;;
32926087;107434423;4.076.186;-7.399.714;446;30;0;;;232;325;;;;;;;
32928652;17577495;4.076.135;-7.398.698;140;3;3;24/06/2019;1.67;3;45;;;;;;;
32929439;16237721;4.080.643;-7.392.783;110;14;0;;;1;88;;;;;;;
32929482;46789694;4.066.648;-737.526;65;1;28;30/06/2019;7.85;2;340;;;;;;;
32932554;15672224;4.058.546;-739.457;150;21;0;;;1;81;;;;;;;
32933643;159598333;4.078.331;-7.394.646;99;30;0;;;5;332;;;;;;;
32935473;90043913;4.077.205;-7.391.759;55;2;8;07/07/2019;2.26;2;110;;;;;;;
32935877;38352826;407.269;-7.398.368;128;4;2;04/07/2019;2;1;16;;;;;;;
32935986;51596474;4.058.527;-7.396.871;28;10;0;;;12;0;;;;;;;
32936398;239658197;4.079.153;-7.394.138;180;1;4;30/06/2019;1.54;1;32;;;;;;;
32936990;211303730;4.067.425;-7.382.231;115;1;23;22/06/2019;5.95;1;66;;;;;;;
32937132;2196224;407.295;-7.398.327;133;30;0;;;4;151;;;;;;;
32937689;13412901;4.070.158;-7.392.257;65;2;1;24/03/2019;0.28;1;88;;;;;;;
32937802;1580711;4.069.444;-739.669;115;2;4;24/06/2019;1.29;1;46;;;;;;;
32938196;166673485;4.068.227;-7.390.703;150;2;7;23/06/2019;3.62;1;342;;;;;;;
32938308;168891738;408.267;-7.385.704;100;2;18;28/06/2019;4.78;2;145;;;;;;;
32939925;33832598;4.069.911;-7.378.196;122;2;3;08/07/2019;3;1;81;;;;;;;
32940382;97853468;4.081.731;-7.389.052;35;21;0;;;4;341;;;;;;;
32940875;247013511;4.075.091;-7.387.612;39;2;22;21/06/2019;5.64;6;58;;;;;;;
32941264;102242694;4.069.987;-7.392.638;35;20;1;01/07/2019;1;1;24;;;;;;;
32942408;102114290;4.071.563;-7.394.085;59;4;5;30/04/2019;1.24;1;0;;;;;;;
32942632;229637274;4.074.642;-7.388.044;30;1;15;03/07/2019;4.84;2;135;;;;;;;
32942981;51596474;4.058.462;-7.397.155;25;10;0;;;12;0;;;;;;;
32943558;205151601;406.745;-7.392.612;60;30;0;;;1;126;;;;;;;
32943585;247900765;4.072.085;-7.398.253;175;1;22;17/06/2019;5.5;1;64;;;;;;;
32943764;247900596;4.080.598;-7.394.792;325;1;16;06/07/2019;4.21;1;346;;;;;;;
32944408;217484432;4.077.726;-7.390.689;115;1;7;10/06/2019;2.26;2;304;;;;;;;
32954828;30168484;4.068.671;-7.393.886;120;4;8;18/06/2019;2.29;1;126;;;;;;;
32955144;168729352;4.073.867;-7.398.039;55;4;0;;;1;8;;;;;;;
32956331;31757676;4.062.493;-7.408.318;100;7;0;;;1;16;;;;;;;
32957830;248021206;407.071;-7.386.482;50;1;0;;;1;177;;;;;;;
32959315;150273801;4.070.504;-7.386.933;131;3;11;18/06/2019;2.87;1;319;;;;;;;
32959357;56265076;407.201;-7.381.043;50;7;0;;;2;0;;;;;;;
32959389;248041579;4.079.361;-7.397.047;100;2;4;11/06/2019;1.29;1;0;;;;;;;
32959453;2361627;4.058.532;-7.381.687;66;7;2;14/05/2019;0.85;1;0;;;;;;;
32960518;248050046;4.073.488;-7.398.585;190;7;10;26/06/2019;2.7;1;24;;;;;;;
32961345;245631422;4.077.348;-7.397.994;370;30;0;;;1;352;;;;;;;
32961700;12748942;4.077.912;-7.398.029;220;30;1;31/05/2019;0.75;1;189;;;;;;;
32961822;248064547;407.776;-7.394.634;165;1;12;25/06/2019;3.03;1;75;;;;;;;
32962251;136621673;4.067.453;-7.394.164;99;1;10;23/06/2019;2.75;1;47;;;;;;;
32962319;1022166;4.073.216;-7.398.937;65;4;6;08/06/2019;2.07;1;35;;;;;;;
32963138;187487947;4.073.232;-7.395.664;70;1;15;01/06/2019;4.09;6;0;;;;;;;
32963218;19980949;407.262;-7.395.077;120;5;0;;;1;160;;;;;;;
32964403;67132329;4.071.253;-7.399.599;145;3;19;02/07/2019;5.43;1;42;;;;;;;
32964714;38043348;4.080.838;-7.394.093;90;1;23;01/07/2019;6;2;254;;;;;;;
32966499;7728754;406.758;-7.394.146;100;3;6;12/05/2019;2.17;4;246;;;;;;;
32967426;38043348;4.080.808;-739.405;90;1;18;30/06/2019;5.74;2;238;;;;;;;
32967988;187975743;4.076.306;-7.398.867;65;1;14;24/06/2019;3.68;8;206;;;;;;;
32968738;152394865;4.063.213;-7.394.559;175;2;6;01/07/2019;2.14;3;61;;;;;;;
32969639;2206966;4.073.478;-7.400.015;170;2;6;26/06/2019;1.94;1;3;;;;;;;
32973353;248161322;4.069.977;-7.393.966;35;30;0;;;14;341;;;;;;;
32974799;248161322;407.008;-739.394;45;30;0;;;14;364;;;;;;;
32975089;248161322;4.070.001;-7.393.914;64;30;0;;;14;338;;;;;;;
32975416;248161322;4.070.106;-7.393.895;80;30;0;;;14;342;;;;;;;
32975511;12593328;4.064.779;-7.393.163;90;3;3;08/06/2019;2.05;3;0;;;;;;;
32976324;19638146;4.072.527;-7.400.043;105;1;18;16/06/2019;5.57;3;91;;;;;;;
32977260;19638146;4.072.542;-7.400.156;230;1;2;01/06/2019;0.67;3;53;;;;;;;
32978551;33897850;4.083.713;-7.394.827;65;3;0;;;1;87;;;;;;;
32978570;97853468;4.081.724;-7.388.878;60;3;2;29/06/2019;0.68;4;335;;;;;;;
32978962;7365223;4.073.281;-7.395.208;170;3;4;27/04/2019;1.3;1;157;;;;;;;
32979235;49251674;4.069.657;-7.394.578;65;3;1;23/05/2019;0.63;1;119;;;;;;;
32979245;248202552;4.057.974;-7.395.892;55;1;5;23/06/2019;1.29;1;0;;;;;;;
32980398;5338560;4.067.812;-7.391.465;95;2;14;07/07/2019;4.2;1;275;;;;;;;
32982724;63640163;408.637;-7.389.236;107;1;22;03/07/2019;6.8;1;339;;;;;;;
32983049;219517861;4.074.286;-7.399.436;209;29;0;;;327;326;;;;;;;
32983723;592967;4.067.883;-7.394.438;35;7;1;19/04/2019;0.37;1;344;;;;;;;
32984848;241567925;4.071.358;-7.399.062;199;3;7;02/06/2019;1.88;1;49;;;;;;;
32984993;239707721;4.077.872;-7.398.435;112;30;0;;;1;52;;;;;;;
32986532;243501721;4.071.661;-7.399.784;200;5;4;19/05/2019;1.09;1;72;;;;;;;
32986796;141547523;4.082.943;-739.469;50;2;13;15/06/2019;3.42;1;65;;;;;;;
32987477;91018434;405.987;-739.593;25;1;0;;;1;0;;;;;;;
32987685;8033432;4.076.694;-7.398.773;299;1;13;07/07/2019;5.91;4;0;;;;;;;
32987851;13697041;4.072.042;-7.399.622;100;1;14;30/06/2019;5.25;1;30;;;;;;;
32987863;1786901;4.078.317;-7.394.559;185;3;1;19/05/2019;0.59;9;92;;;;;;;
32989626;248272030;4.074.299;-7.390.295;50;7;4;27/05/2019;2.07;1;225;;;;;;;
32989719;60275401;4.075.038;-7.393.904;89;1;12;23/06/2019;7.2;1;288;;;;;;;
32989829;248286585;4.088.298;-738.987;90;3;5;30/06/2019;1.38;1;321;;;;;;;
32990259;48958358;4.072.141;-7.398.866;200;3;8;23/06/2019;2.03;1;319;;;;;;;
32990282;30698503;4.077.253;-7.391.476;80;7;3;21/06/2019;1.55;1;352;;;;;;;
32990481;10888067;4.072.697;-7.400.409;150;3;13;24/06/2019;3.86;1;9;;;;;;;
32991664;161135042;4.074.529;-7.395.753;200;1;1;22/03/2019;0.28;1;0;;;;;;;
32991792;92333417;4.068.151;-7.394.781;117;3;10;30/06/2019;3.9;2;308;;;;;;;
32991956;4158712;4.073.282;-7.395.208;117;2;3;23/06/2019;1.29;1;15;;;;;;;
32992183;72660976;4.071.177;-7.395.629;180;3;6;23/06/2019;1.51;1;38;;;;;;;
32992225;28480501;4.072.222;-7.399.692;150;14;3;21/06/2019;2.57;1;36;;;;;;;
32992390;1489654;4.071.247;-7.394.915;93;1;25;25/06/2019;7.01;1;234;;;;;;;
32992438;248314431;4.079.931;-7.396.072;75;1;19;20/06/2019;5.28;2;58;;;;;;;
32992674;6085353;4.071.502;-7.395.633;60;5;3;18/05/2019;0.99;1;179;;;;;;;
32992944;;;;;;;;;;;;;;;;;
32993357;96737879;4.070.263;-7.393.488;70;5;1;20/04/2019;0.37;3;4;;;;;;;
33001460;50741398;40.801;-7.396.696;79;1;10;16/05/2019;3.23;4;0;;;;;;;
33002617;248385708;4.060.331;-7.395.082;21;1;2;26/05/2019;1.02;1;90;;;;;;;
33005220;248404100;4.084.615;-7.391.546;35;1;25;07/07/2019;7.08;1;241;;;;;;;
33007456;190981544;4.068.682;-7.392.837;40;1;32;29/06/2019;8.57;6;323;;;;;;;
33007551;248421148;4.076.092;-7.395.154;80;6;1;31/05/2019;0.77;2;312;;;;;;;
33007610;7407743;4.071.162;-7.401.693;7500;1;0;;;1;364;;;;;;;
33008059;140630987;4.075.977;-7.381.289;75;1;10;15/06/2019;2.94;6;126;;;;;;;
33010488;4688336;4.076.049;-7.397.066;225;6;1;07/05/2019;0.48;1;0;;;;;;;
33010913;248444631;4.069.906;-7.389.871;70;1;0;;;1;127;;;;;;;
33011379;29523138;4.070.957;-7.394.088;168;3;7;01/07/2019;3.44;2;190;;;;;;;
33011581;139705987;4.076.247;-7.386.092;55;2;16;01/07/2019;4.36;1;158;;;;;;;
33012494;196273418;407.194;-7.395.899;89;2;0;;;1;305;;;;;;;
33013821;245637171;4.072.997;-7.398.553;62;30;0;;;8;341;;;;;;;
33013974;245637171;4.072.841;-7.398.615;62;30;1;31/05/2019;0.77;8;325;;;;;;;
33014236;245637171;4.072.932;-7.398.474;68;30;0;;;8;336;;;;;;;
33014255;53632978;4.070.856;-7.394.777;200;1;8;16/05/2019;3;1;0;;;;;;;
33015342;245637171;4.072.843;-7.398.581;62;30;1;28/05/2019;0.71;8;310;;;;;;;
33015815;245637171;4.072.821;-7.398.633;62;30;0;;;8;310;;;;;;;
33019022;145975067;4.082.008;-7.393.863;75;2;28;30/06/2019;7.3;3;13;;;;;;;
33019100;248513181;406.847;-739.435;200;2;3;23/04/2019;1.06;1;157;;;;;;;
33020831;45927588;4.077.278;-7.398.068;250;3;3;01/07/2019;1.11;1;2;;;;;;;
33022743;28375704;4.069.679;-7.393.405;80;10;0;;;1;180;;;;;;;
33023192;248555214;4.076.516;-7.392.758;85;2;13;28/06/2019;3.79;2;13;;;;;;;
33024132;248035116;4.070.754;-7.400.683;195;30;13;30/06/2019;4.59;1;174;;;;;;;
33029434;156158778;4.078.545;-7.397.123;3613;1;1;15/06/2019;1;12;158;;;;;;;
33032132;6051414;4.071.092;-740.177;225;4;2;11/06/2019;1.03;1;138;;;;;;;
33033160;248068752;4.076.448;-7.398.895;75;1;20;16/06/2019;5.17;5;365;;;;;;;
33033214;2300366;4.070.835;-7.394.163;90;2;1;22/05/2019;0.63;2;9;;;;;;;
33034321;248068752;407.647;-7.398.853;75;1;8;02/06/2019;2.16;5;361;;;;;;;
33034744;248068752;4.076.441;-7.398.838;75;1;6;20/06/2019;1.7;5;361;;;;;;;
33034799;27512264;4.068.252;-7.399.089;143;30;0;;;1;181;;;;;;;
33035339;248068752;4.076.592;-7.398.769;75;1;5;21/05/2019;1.38;5;365;;;;;;;
33035739;248068752;4.076.404;-7.398.873;75;1;9;15/05/2019;2.33;5;363;;;;;;;
33035865;130279;4.069.943;-7.392.858;75;1;3;22/06/2019;2.43;1;0;;;;;;;
33035945;4342052;4.076.089;-7.398.709;299;1;22;24/06/2019;5.69;1;303;;;;;;;
33036559;43063099;407.637;-739.238;42;7;0;;;1;0;;;;;;;
33038003;248654228;4.076.362;-7.388.163;35;1;3;23/06/2019;0.78;4;150;;;;;;;
33038028;32418402;4.067.165;-7.393.143;82;2;2;20/06/2019;1.02;2;156;;;;;;;
33038266;216310452;4.070.078;-739.072;60;35;1;02/04/2019;0.3;1;64;;;;;;;
33038481;40069144;4.068.831;-7.394.066;46;14;0;;;1;37;;;;;;;
33038567;107434423;4.076.057;-7.398.455;343;30;0;;;232;311;;;;;;;
33039061;18869247;4.070.103;-7.391.018;80;2;9;02/07/2019;3.1;1;53;;;;;;;
33040208;24520756;4.071.131;-7.395.869;150;7;0;;;1;129;;;;;;;
33040300;248671285;4.082.364;-7.395.433;75;4;5;04/07/2019;2.31;1;80;;;;;;;
33041216;35927005;40.715;-7.398.633;86;1;7;24/06/2019;2.84;10;115;;;;;;;
33041634;73369106;4.071.864;-7.396.107;319;2;5;06/07/2019;1.9;1;47;;;;;;;
33042309;190981544;4.068.613;-739.295;100;1;1;23/04/2019;0.39;6;356;;;;;;;
33042347;16637631;4.070.984;-7.396.366;260;1;24;05/07/2019;6.43;1;45;;;;;;;
33043051;41348157;4.079.342;-7.393.889;70;2;3;30/03/2019;0.84;3;10;;;;;;;
33044053;70506007;4.080.392;-7.395.829;100;2;16;29/06/2019;4.57;1;38;;;;;;;
33044128;248161322;4.069.995;-7.393.933;64;30;0;;;14;364;;;;;;;
33044270;154234826;4.082.039;-7.394.402;50;3;4;23/05/2019;1.97;1;9;;;;;;;
33044381;52140932;4.068.367;-7.395.155;65;2;7;24/06/2019;2.02;7;272;;;;;;;
33044727;52140932;406.833;-7.395.008;65;2;4;08/05/2019;1.32;7;347;;;;;;;
33046019;61391963;4.077.991;-7.395.267;117;30;0;;;91;311;;;;;;;
33046072;154525001;4.074.443;-7.390.885;125;1;14;23/06/2019;3.68;1;288;;;;;;;
33046111;218481230;4.072.213;-7.397.791;249;3;10;18/06/2019;3.45;1;91;;;;;;;
33046367;248723983;4.076.279;-7.399.473;93;1;1;30/05/2019;0.75;1;0;;;;;;;
33046604;65613634;4.068.736;-7.393.827;400;2;13;23/06/2019;5.34;1;278;;;;;;;
33046682;22217533;4.067.301;-7.397.154;135;5;5;09/06/2019;1.81;1;318;;;;;;;
33047256;11391775;4.074.284;-7.397.967;150;1;22;26/06/2019;7.02;1;29;;;;;;;
33047674;231103652;40.824;-7.395.229;50;4;15;05/07/2019;4.55;1;4;;;;;;;
33047896;3141293;4.074.737;-739.143;100;6;0;;;1;10;;;;;;;
33048925;30445677;4.077.824;-7.397.964;250;2;6;03/07/2019;1.59;1;21;;;;;;;
33049114;7728754;4.067.387;-739.424;100;3;5;12/05/2019;2.03;4;250;;;;;;;
33049134;245681626;4.072.583;-7.397.945;168;3;20;29/06/2019;5.22;1;30;;;;;;;
33049970;77698412;4.069.159;-7.393.339;40;2;1;03/07/2019;1;1;0;;;;;;;
33050172;29461390;4.079.288;-739.723;82;1;7;01/07/2019;2.44;1;178;;;;;;;
33050650;240717293;4.070.195;-7.398.309;85;2;10;24/06/2019;4.05;1;1;;;;;;;
33055126;248788151;4.076.156;-7.398.749;160;3;8;08/07/2019;2.58;1;1;;;;;;;
33060504;1648510;4.076.213;-7.394.893;160;4;9;18/06/2019;3.38;1;33;;;;;;;
33060929;247937619;4.071.525;-7.398.735;72;5;17;21/06/2019;5;1;49;;;;;;;
33061311;7289570;4.068.382;-739.204;150;3;15;01/07/2019;4.89;1;75;;;;;;;
